1090	A4 2.0 TDI	아우디폭스바겐코리아(주)	경유	1968	1680	무단변속	16.4	-	1	118	1,605,018
1089	BMW 525d	BMW코리아㈜	경유	1995	1650	자동8	16.4	-	1	118	1,605,018
1088	렉서스 RX450h	한국토요타자동차㈜	휘발유	3456	2030	무단변속	16.4	-	1	142	1,764,814
1087	코란도C 2.0DI CDPF 4WD	쌍용자동차㈜	경유	1998	1710	수동6	16.4	-	1	164	1,605,018
1086	i30 1.6GDI	현대자동차㈜	휘발유	1591	1210	자동6	16.3	-	1	144	1,775,641
1085	벨로스터 1.6GDI ISG(고급형)	현대자동차㈜	휘발유	1591	1230	자동6	16.3	-	1	144	1,775,641
1084	모닝 1.0 CVT ISG(신연비)	기아자동차㈜	휘발유	998	940	무단변속	16.3	-	경형	103	1,775,641
1083	볼보 C30D4	㈜볼보자동차코리아	경유	1984	1490	자동6	16.3	-	1	165	1,614,865
1082	벨로스터 1.6GDI	현대자동차㈜	휘발유	1591	1185	수동6	16.3	-	1	144	1,775,641
1081	SM3	르노삼성자동차㈜	휘발유	1598	1215	수동5	16.3	-	1	143	1,775,641
1080	i30 1.6디젤	현대자동차㈜	경유	1582	1290	자동6	16.2	-	1	120	1,624,833
1079	Golf 2.0 TDI	아우디폭스바겐코리아(주)	경유	1968	1531	자동6	16.2	-	1	120	1,624,833
1078	엑센트 1.4가솔린	현대자동차㈜	휘발유	1396	1060	자동4	16.1	-	1	145	1,797,699
1077	MINI Cooper D Clubman	BMW코리아㈜	경유	1995	1215	자동6	16.1	-	1	120	1,634,925
1076	프라이드 1.4가솔린	기아자동차㈜	휘발유	1396	1082	자동4	16.1	-	1	145	1,797,699
1075	스포티지 2.0디젤	기아자동차㈜	경유	1995	1590	수동6	16.1	-	1	167	1,634,925
1074	프라이드 1.4가솔린(5DR)	기아자동차㈜	휘발유	1396	1077	자동4	16.1	-	1	145	1,797,699
1073	엑센트 1.4가솔린(5DR)	현대자동차㈜	휘발유	1396	1065	자동4	16.1	-	1	145	1,797,699
1072	코란도C 2.0DI CDPF 4WD 수동 6단 ECO	쌍용자동차㈜	경유	1998	1720	수동6	16.1	-	1	120	1,634,925
1071	푸조 5008 1.6 e-HDi	한불모터스(주)	경유	1560	1605	자동6	16.1	-	1	120	1,634,925
1070	투싼 2.0디젤 4WD	현대자동차㈜	경유	1995	1590	수동6	16.1	-	1	167	1,634,925
1069	크루즈 2.0 디젤 MT	한국지엠주식회사	경유	1998	1465	수동6	16	-	1	122	1,645,144
1068	Jetta 2.0 TDI	아우디폭스바겐코리아(주)	경유	1968	1516	자동6	16	-	1	122	1,645,144
1067	BMW 520d Touring	BMW코리아㈜	경유	1995	1640	자동8	16	-	1	121	1,645,144
1066	i30 1.6가솔린	현대자동차㈜	휘발유	1591	1227	수동5	16	1	1	146	1,808,934
1065	캡티바2.2 디젤 FWD MT 7인승	한국지엠주식회사	경유	2231	1800	수동6	15.9	-	1	169	1,655,491
1064	A6 2.0 TDI	아우디폭스바겐코리아(주)	경유	1968	1743	무단변속	15.9	-	1	123	1,655,491
1063	크루즈 2.0 디젤 AT	한국지엠주식회사	경유	1998	1475	자동6	15.9	-	1	170	1,655,491
1062	CR-Z	혼다코리아(주)	휘발유	1497	1215	무단변속	15.9	-	1	106	1,820,311
