"일자"	"요일"	"시간대"	"업종"	"총_건수"
"2013년08월16일"	"금"	"13시간대"	"피자전문"	"622"
"2013년08월16일"	"금"	"14시간대"	"피자전문"	"555"
"2013년08월16일"	"금"	"15시간대"	"피자전문"	"469"
"2013년08월16일"	"금"	"16시간대"	"피자전문"	"706"
"2013년08월16일"	"금"	"17시간대"	"피자전문"	"1249"
"2013년08월16일"	"금"	"18시간대"	"피자전문"	"1872"
"2013년08월16일"	"금"	"19시간대"	"피자전문"	"1659"
"2013년08월16일"	"금"	"20시간대"	"피자전문"	"1369"
"2013년08월16일"	"금"	"21시간대"	"피자전문"	"1156"
"2013년08월16일"	"금"	"22시간대"	"피자전문"	"788"
"2013년08월16일"	"금"	"23시간대"	"피자전문"	"178"
"2013년08월17일"	"토"	"00시간대"	"족발/보쌈전문"	"116"
"2013년08월17일"	"토"	"01시간대"	"족발/보쌈전문"	"60"
"2013년08월17일"	"토"	"02시간대"	"족발/보쌈전문"	"39"
"2013년08월17일"	"토"	"03시간대"	"족발/보쌈전문"	"19"
"2013년08월17일"	"토"	"04시간대"	"족발/보쌈전문"	"9"
"2013년08월17일"	"토"	"05시간대"	"족발/보쌈전문"	"8"
"2013년08월17일"	"토"	"07시간대"	"족발/보쌈전문"	"10"
"2013년08월17일"	"토"	"08시간대"	"족발/보쌈전문"	"8"
"2013년08월17일"	"토"	"09시간대"	"족발/보쌈전문"	"14"
"2013년08월17일"	"토"	"10시간대"	"족발/보쌈전문"	"38"
"2013년08월17일"	"토"	"11시간대"	"족발/보쌈전문"	"83"
"2013년08월17일"	"토"	"12시간대"	"족발/보쌈전문"	"131"
"2013년08월17일"	"토"	"13시간대"	"족발/보쌈전문"	"131"
"2013년08월17일"	"토"	"14시간대"	"족발/보쌈전문"	"93"
"2013년08월17일"	"토"	"15시간대"	"족발/보쌈전문"	"112"
"2013년08월17일"	"토"	"16시간대"	"족발/보쌈전문"	"172"
"2013년08월17일"	"토"	"17시간대"	"족발/보쌈전문"	"350"
"2013년08월17일"	"토"	"18시간대"	"족발/보쌈전문"	"543"
"2013년08월17일"	"토"	"19시간대"	"족발/보쌈전문"	"572"
"2013년08월17일"	"토"	"20시간대"	"족발/보쌈전문"	"462"
"2013년08월17일"	"토"	"21시간대"	"족발/보쌈전문"	"358"
"2013년08월17일"	"토"	"22시간대"	"족발/보쌈전문"	"274"
"2013년08월17일"	"토"	"23시간대"	"족발/보쌈전문"	"180"
"2013년08월17일"	"토"	"00시간대"	"중국음식"	"236"
"2013년08월17일"	"토"	"01시간대"	"중국음식"	"231"
"2013년08월17일"	"토"	"02시간대"	"중국음식"	"224"
"2013년08월17일"	"토"	"03시간대"	"중국음식"	"165"
"2013년08월17일"	"토"	"04시간대"	"중국음식"	"152"
"2013년08월17일"	"토"	"05시간대"	"중국음식"	"102"
"2013년08월17일"	"토"	"06시간대"	"중국음식"	"102"
"2013년08월17일"	"토"	"07시간대"	"중국음식"	"87"
"2013년08월17일"	"토"	"08시간대"	"중국음식"	"141"
"2013년08월17일"	"토"	"09시간대"	"중국음식"	"355"
"2013년08월17일"	"토"	"10시간대"	"중국음식"	"1101"
"2013년08월17일"	"토"	"11시간대"	"중국음식"	"3450"
"2013년08월17일"	"토"	"12시간대"	"중국음식"	"4956"
"2013년08월17일"	"토"	"13시간대"	"중국음식"	"4320"
"2013년08월17일"	"토"	"14시간대"	"중국음식"	"3080"
"2013년08월17일"	"토"	"15시간대"	"중국음식"	"2229"
"2013년08월17일"	"토"	"16시간대"	"중국음식"	"1896"
"2013년08월17일"	"토"	"17시간대"	"중국음식"	"2609"
"2013년08월17일"	"토"	"18시간대"	"중국음식"	"3427"
"2013년08월17일"	"토"	"19시간대"	"중국음식"	"2983"
"2013년08월17일"	"토"	"20시간대"	"중국음식"	"1842"
"2013년08월17일"	"토"	"21시간대"	"중국음식"	"634"
"2013년08월17일"	"토"	"22시간대"	"중국음식"	"375"
"2013년08월17일"	"토"	"23시간대"	"중국음식"	"296"
"2013년08월17일"	"토"	"00시간대"	"치킨"	"1163"
"2013년08월17일"	"토"	"01시간대"	"치킨"	"387"
"2013년08월17일"	"토"	"02시간대"	"치킨"	"120"
"2013년08월17일"	"토"	"03시간대"	"치킨"	"45"
"2013년08월17일"	"토"	"04시간대"	"치킨"	"30"
"2013년08월17일"	"토"	"05시간대"	"치킨"	"10"
"2013년08월17일"	"토"	"09시간대"	"치킨"	"18"
"2013년08월17일"	"토"	"10시간대"	"치킨"	"60"
"2013년08월17일"	"토"	"11시간대"	"치킨"	"294"
"2013년08월17일"	"토"	"12시간대"	"치킨"	"711"
"2013년08월17일"	"토"	"13시간대"	"치킨"	"821"
"2013년08월17일"	"토"	"14시간대"	"치킨"	"848"
"2013년08월17일"	"토"	"15시간대"	"치킨"	"1027"
"2013년08월17일"	"토"	"16시간대"	"치킨"	"1420"
"2013년08월17일"	"토"	"17시간대"	"치킨"	"2301"
"2013년08월17일"	"토"	"18시간대"	"치킨"	"3595"
"2013년08월17일"	"토"	"19시간대"	"치킨"	"3933"
"2013년08월17일"	"토"	"20시간대"	"치킨"	"3824"
"2013년08월17일"	"토"	"21시간대"	"치킨"	"3841"
"2013년08월17일"	"토"	"22시간대"	"치킨"	"3543"
"2013년08월17일"	"토"	"23시간대"	"치킨"	"2522"
"2013년08월17일"	"토"	"00시간대"	"피자전문"	"67"
"2013년08월17일"	"토"	"01시간대"	"피자전문"	"21"
"2013년08월17일"	"토"	"02시간대"	"피자전문"	"14"
"2013년08월17일"	"토"	"03시간대"	"피자전문"	"13"
"2013년08월17일"	"토"	"04시간대"	"피자전문"	"12"
"2013년08월17일"	"토"	"07시간대"	"피자전문"	"6"
"2013년08월17일"	"토"	"09시간대"	"피자전문"	"20"
"2013년08월17일"	"토"	"10시간대"	"피자전문"	"132"
"2013년08월17일"	"토"	"11시간대"	"피자전문"	"488"
"2013년08월17일"	"토"	"12시간대"	"피자전문"	"753"
"2013년08월17일"	"토"	"13시간대"	"피자전문"	"755"
"2013년08월17일"	"토"	"14시간대"	"피자전문"	"615"
"2013년08월17일"	"토"	"15시간대"	"피자전문"	"617"
"2013년08월17일"	"토"	"16시간대"	"피자전문"	"637"
"2013년08월17일"	"토"	"17시간대"	"피자전문"	"810"
"2013년08월17일"	"토"	"18시간대"	"피자전문"	"1562"
"2013년08월17일"	"토"	"19시간대"	"피자전문"	"1363"
"2013년08월17일"	"토"	"20시간대"	"피자전문"	"1029"
"2013년08월17일"	"토"	"21시간대"	"피자전문"	"892"
"2013년08월17일"	"토"	"22시간대"	"피자전문"	"666"
"2013년08월17일"	"토"	"23시간대"	"피자전문"	"217"
"2013년08월18일"	"일"	"00시간대"	"족발/보쌈전문"	"113"
"2013년08월18일"	"일"	"01시간대"	"족발/보쌈전문"	"75"
"2013년08월18일"	"일"	"02시간대"	"족발/보쌈전문"	"27"
"2013년08월18일"	"일"	"03시간대"	"족발/보쌈전문"	"21"
"2013년08월18일"	"일"	"04시간대"	"족발/보쌈전문"	"19"
"2013년08월18일"	"일"	"05시간대"	"족발/보쌈전문"	"7"
"2013년08월18일"	"일"	"09시간대"	"족발/보쌈전문"	"7"
"2013년08월18일"	"일"	"10시간대"	"족발/보쌈전문"	"25"
"2013년08월18일"	"일"	"11시간대"	"족발/보쌈전문"	"73"
"2013년08월18일"	"일"	"12시간대"	"족발/보쌈전문"	"121"
"2013년08월18일"	"일"	"13시간대"	"족발/보쌈전문"	"134"
"2013년08월18일"	"일"	"14시간대"	"족발/보쌈전문"	"131"
"2013년08월18일"	"일"	"15시간대"	"족발/보쌈전문"	"156"
"2013년08월18일"	"일"	"16시간대"	"족발/보쌈전문"	"235"
"2013년08월18일"	"일"	"17시간대"	"족발/보쌈전문"	"485"
"2013년08월18일"	"일"	"18시간대"	"족발/보쌈전문"	"597"
"2013년08월18일"	"일"	"19시간대"	"족발/보쌈전문"	"481"
"2013년08월18일"	"일"	"20시간대"	"족발/보쌈전문"	"334"
"2013년08월18일"	"일"	"21시간대"	"족발/보쌈전문"	"305"
"2013년08월18일"	"일"	"22시간대"	"족발/보쌈전문"	"179"
"2013년08월18일"	"일"	"23시간대"	"족발/보쌈전문"	"116"
"2013년08월18일"	"일"	"00시간대"	"중국음식"	"257"
"2013년08월18일"	"일"	"01시간대"	"중국음식"	"223"
"2013년08월18일"	"일"	"02시간대"	"중국음식"	"180"
"2013년08월18일"	"일"	"03시간대"	"중국음식"	"152"
"2013년08월18일"	"일"	"04시간대"	"중국음식"	"106"
"2013년08월18일"	"일"	"05시간대"	"중국음식"	"91"
"2013년08월18일"	"일"	"06시간대"	"중국음식"	"109"
"2013년08월18일"	"일"	"07시간대"	"중국음식"	"113"
"2013년08월18일"	"일"	"08시간대"	"중국음식"	"157"
"2013년08월18일"	"일"	"09시간대"	"중국음식"	"328"
"2013년08월18일"	"일"	"10시간대"	"중국음식"	"1131"
"2013년08월18일"	"일"	"11시간대"	"중국음식"	"3312"
"2013년08월18일"	"일"	"12시간대"	"중국음식"	"4975"
"2013년08월18일"	"일"	"13시간대"	"중국음식"	"4510"
"2013년08월18일"	"일"	"14시간대"	"중국음식"	"3204"
"2013년08월18일"	"일"	"15시간대"	"중국음식"	"2394"
"2013년08월18일"	"일"	"16시간대"	"중국음식"	"2177"
"2013년08월18일"	"일"	"17시간대"	"중국음식"	"3178"
"2013년08월18일"	"일"	"18시간대"	"중국음식"	"3781"
"2013년08월18일"	"일"	"19시간대"	"중국음식"	"2925"
"2013년08월18일"	"일"	"20시간대"	"중국음식"	"1627"
"2013년08월18일"	"일"	"21시간대"	"중국음식"	"586"
"2013년08월18일"	"일"	"22시간대"	"중국음식"	"367"
"2013년08월18일"	"일"	"23시간대"	"중국음식"	"268"
"2013년08월18일"	"일"	"00시간대"	"치킨"	"1225"
"2013년08월18일"	"일"	"01시간대"	"치킨"	"424"
"2013년08월18일"	"일"	"02시간대"	"치킨"	"140"
"2013년08월18일"	"일"	"03시간대"	"치킨"	"38"
"2013년08월18일"	"일"	"04시간대"	"치킨"	"26"
"2013년08월18일"	"일"	"05시간대"	"치킨"	"10"
"2013년08월18일"	"일"	"07시간대"	"치킨"	"6"
"2013년08월18일"	"일"	"08시간대"	"치킨"	"9"
"2013년08월18일"	"일"	"09시간대"	"치킨"	"17"
"2013년08월18일"	"일"	"10시간대"	"치킨"	"44"
"2013년08월18일"	"일"	"11시간대"	"치킨"	"278"
"2013년08월18일"	"일"	"12시간대"	"치킨"	"757"
"2013년08월18일"	"일"	"13시간대"	"치킨"	"868"
"2013년08월18일"	"일"	"14시간대"	"치킨"	"972"
"2013년08월18일"	"일"	"15시간대"	"치킨"	"1228"
"2013년08월18일"	"일"	"16시간대"	"치킨"	"1911"
"2013년08월18일"	"일"	"17시간대"	"치킨"	"3143"
"2013년08월18일"	"일"	"18시간대"	"치킨"	"3825"
"2013년08월18일"	"일"	"19시간대"	"치킨"	"3363"
"2013년08월18일"	"일"	"20시간대"	"치킨"	"3202"
"2013년08월18일"	"일"	"21시간대"	"치킨"	"3085"
"2013년08월18일"	"일"	"22시간대"	"치킨"	"2472"
"2013년08월18일"	"일"	"23시간대"	"치킨"	"1640"
"2013년08월18일"	"일"	"00시간대"	"피자전문"	"75"
"2013년08월18일"	"일"	"01시간대"	"피자전문"	"26"
"2013년08월18일"	"일"	"02시간대"	"피자전문"	"27"
"2013년08월18일"	"일"	"03시간대"	"피자전문"	"10"
"2013년08월18일"	"일"	"04시간대"	"피자전문"	"6"
"2013년08월18일"	"일"	"05시간대"	"피자전문"	"6"
"2013년08월18일"	"일"	"06시간대"	"피자전문"	"17"
"2013년08월18일"	"일"	"08시간대"	"피자전문"	"10"
"2013년08월18일"	"일"	"09시간대"	"피자전문"	"20"
"2013년08월18일"	"일"	"10시간대"	"피자전문"	"129"
"2013년08월18일"	"일"	"11시간대"	"피자전문"	"473"
"2013년08월18일"	"일"	"12시간대"	"피자전문"	"760"
"2013년08월18일"	"일"	"13시간대"	"피자전문"	"789"
"2013년08월18일"	"일"	"14시간대"	"피자전문"	"834"
"2013년08월18일"	"일"	"15시간대"	"피자전문"	"853"
"2013년08월18일"	"일"	"16시간대"	"피자전문"	"936"
"2013년08월18일"	"일"	"17시간대"	"피자전문"	"1166"
"2013년08월18일"	"일"	"18시간대"	"피자전문"	"1317"
"2013년08월18일"	"일"	"19시간대"	"피자전문"	"1156"
"2013년08월18일"	"일"	"20시간대"	"피자전문"	"875"
"2013년08월18일"	"일"	"21시간대"	"피자전문"	"801"
"2013년08월18일"	"일"	"22시간대"	"피자전문"	"478"
"2013년08월18일"	"일"	"23시간대"	"피자전문"	"162"
"2013년08월19일"	"월"	"00시간대"	"족발/보쌈전문"	"68"
"2013년08월19일"	"월"	"01시간대"	"족발/보쌈전문"	"55"
"2013년08월19일"	"월"	"02시간대"	"족발/보쌈전문"	"21"
"2013년08월19일"	"월"	"03시간대"	"족발/보쌈전문"	"14"
"2013년08월19일"	"월"	"04시간대"	"족발/보쌈전문"	"8"
"2013년08월19일"	"월"	"07시간대"	"족발/보쌈전문"	"10"
"2013년08월19일"	"월"	"09시간대"	"족발/보쌈전문"	"17"
"2013년08월19일"	"월"	"10시간대"	"족발/보쌈전문"	"25"
"2013년08월19일"	"월"	"11시간대"	"족발/보쌈전문"	"53"
"2013년08월19일"	"월"	"12시간대"	"족발/보쌈전문"	"68"
"2013년08월19일"	"월"	"13시간대"	"족발/보쌈전문"	"68"
"2013년08월19일"	"월"	"14시간대"	"족발/보쌈전문"	"47"
"2013년08월19일"	"월"	"15시간대"	"족발/보쌈전문"	"85"
"2013년08월19일"	"월"	"16시간대"	"족발/보쌈전문"	"104"
"2013년08월19일"	"월"	"17시간대"	"족발/보쌈전문"	"177"
"2013년08월19일"	"월"	"18시간대"	"족발/보쌈전문"	"315"
"2013년08월19일"	"월"	"19시간대"	"족발/보쌈전문"	"376"
"2013년08월19일"	"월"	"20시간대"	"족발/보쌈전문"	"300"
"2013년08월19일"	"월"	"21시간대"	"족발/보쌈전문"	"237"
"2013년08월19일"	"월"	"22시간대"	"족발/보쌈전문"	"180"
"2013년08월19일"	"월"	"23시간대"	"족발/보쌈전문"	"132"
"2013년08월19일"	"월"	"00시간대"	"중국음식"	"243"
"2013년08월19일"	"월"	"01시간대"	"중국음식"	"208"
"2013년08월19일"	"월"	"02시간대"	"중국음식"	"178"
"2013년08월19일"	"월"	"03시간대"	"중국음식"	"162"
"2013년08월19일"	"월"	"04시간대"	"중국음식"	"113"
"2013년08월19일"	"월"	"05시간대"	"중국음식"	"87"
"2013년08월19일"	"월"	"06시간대"	"중국음식"	"100"
"2013년08월19일"	"월"	"07시간대"	"중국음식"	"76"
"2013년08월19일"	"월"	"08시간대"	"중국음식"	"129"
"2013년08월19일"	"월"	"09시간대"	"중국음식"	"283"
"2013년08월19일"	"월"	"10시간대"	"중국음식"	"700"
"2013년08월19일"	"월"	"11시간대"	"중국음식"	"2302"
"2013년08월19일"	"월"	"12시간대"	"중국음식"	"3356"
"2013년08월19일"	"월"	"13시간대"	"중국음식"	"2591"
"2013년08월19일"	"월"	"14시간대"	"중국음식"	"1711"
"2013년08월19일"	"월"	"15시간대"	"중국음식"	"1458"
"2013년08월19일"	"월"	"16시간대"	"중국음식"	"1381"
"2013년08월19일"	"월"	"17시간대"	"중국음식"	"1632"
"2013년08월19일"	"월"	"18시간대"	"중국음식"	"2282"
"2013년08월19일"	"월"	"19시간대"	"중국음식"	"2433"
"2013년08월19일"	"월"	"20시간대"	"중국음식"	"1533"
"2013년08월19일"	"월"	"21시간대"	"중국음식"	"554"
"2013년08월19일"	"월"	"22시간대"	"중국음식"	"348"
"2013년08월19일"	"월"	"23시간대"	"중국음식"	"242"
"2013년08월19일"	"월"	"00시간대"	"치킨"	"746"
"2013년08월19일"	"월"	"01시간대"	"치킨"	"245"
"2013년08월19일"	"월"	"02시간대"	"치킨"	"112"
"2013년08월19일"	"월"	"03시간대"	"치킨"	"31"
"2013년08월19일"	"월"	"04시간대"	"치킨"	"12"
"2013년08월19일"	"월"	"05시간대"	"치킨"	"10"
"2013년08월19일"	"월"	"09시간대"	"치킨"	"16"
"2013년08월19일"	"월"	"10시간대"	"치킨"	"42"
"2013년08월19일"	"월"	"11시간대"	"치킨"	"102"
"2013년08월19일"	"월"	"12시간대"	"치킨"	"256"
"2013년08월19일"	"월"	"13시간대"	"치킨"	"301"
"2013년08월19일"	"월"	"14시간대"	"치킨"	"298"
"2013년08월19일"	"월"	"15시간대"	"치킨"	"510"
"2013년08월19일"	"월"	"16시간대"	"치킨"	"700"
"2013년08월19일"	"월"	"17시간대"	"치킨"	"951"
"2013년08월19일"	"월"	"18시간대"	"치킨"	"1714"
"2013년08월19일"	"월"	"19시간대"	"치킨"	"2327"
"2013년08월19일"	"월"	"20시간대"	"치킨"	"2218"
"2013년08월19일"	"월"	"21시간대"	"치킨"	"2330"
"2013년08월19일"	"월"	"22시간대"	"치킨"	"2264"
"2013년08월19일"	"월"	"23시간대"	"치킨"	"1530"
"2013년08월19일"	"월"	"00시간대"	"피자전문"	"46"
"2013년08월19일"	"월"	"01시간대"	"피자전문"	"26"
"2013년08월19일"	"월"	"02시간대"	"피자전문"	"15"
"2013년08월19일"	"월"	"03시간대"	"피자전문"	"8"
"2013년08월19일"	"월"	"04시간대"	"피자전문"	"9"
"2013년08월19일"	"월"	"09시간대"	"피자전문"	"21"
"2013년08월19일"	"월"	"10시간대"	"피자전문"	"89"
"2013년08월19일"	"월"	"11시간대"	"피자전문"	"210"
"2013년08월19일"	"월"	"12시간대"	"피자전문"	"307"
"2013년08월19일"	"월"	"13시간대"	"피자전문"	"294"
"2013년08월19일"	"월"	"14시간대"	"피자전문"	"277"
"2013년08월19일"	"월"	"15시간대"	"피자전문"	"306"
"2013년08월19일"	"월"	"16시간대"	"피자전문"	"363"
"2013년08월19일"	"월"	"17시간대"	"피자전문"	"482"
"2013년08월19일"	"월"	"18시간대"	"피자전문"	"548"
"2013년08월19일"	"월"	"19시간대"	"피자전문"	"656"
"2013년08월19일"	"월"	"20시간대"	"피자전문"	"560"
"2013년08월19일"	"월"	"21시간대"	"피자전문"	"489"
"2013년08월19일"	"월"	"22시간대"	"피자전문"	"380"
"2013년08월19일"	"월"	"23시간대"	"피자전문"	"135"
"2013년08월20일"	"화"	"00시간대"	"족발/보쌈전문"	"65"
"2013년08월20일"	"화"	"01시간대"	"족발/보쌈전문"	"44"
"2013년08월20일"	"화"	"02시간대"	"족발/보쌈전문"	"32"
"2013년08월20일"	"화"	"03시간대"	"족발/보쌈전문"	"14"
"2013년08월20일"	"화"	"04시간대"	"족발/보쌈전문"	"13"
"2013년08월20일"	"화"	"05시간대"	"족발/보쌈전문"	"8"
"2013년08월20일"	"화"	"06시간대"	"족발/보쌈전문"	"10"
"2013년08월20일"	"화"	"07시간대"	"족발/보쌈전문"	"10"
"2013년08월20일"	"화"	"08시간대"	"족발/보쌈전문"	"7"
"2013년08월20일"	"화"	"09시간대"	"족발/보쌈전문"	"13"
"2013년08월20일"	"화"	"10시간대"	"족발/보쌈전문"	"47"
"2013년08월20일"	"화"	"11시간대"	"족발/보쌈전문"	"62"
"2013년08월20일"	"화"	"12시간대"	"족발/보쌈전문"	"90"
"2013년08월20일"	"화"	"13시간대"	"족발/보쌈전문"	"75"
"2013년08월20일"	"화"	"14시간대"	"족발/보쌈전문"	"77"
"2013년08월20일"	"화"	"15시간대"	"족발/보쌈전문"	"72"
"2013년08월20일"	"화"	"16시간대"	"족발/보쌈전문"	"95"
"2013년08월20일"	"화"	"17시간대"	"족발/보쌈전문"	"171"
"2013년08월20일"	"화"	"18시간대"	"족발/보쌈전문"	"345"
"2013년08월20일"	"화"	"19시간대"	"족발/보쌈전문"	"421"
"2013년08월20일"	"화"	"20시간대"	"족발/보쌈전문"	"367"
"2013년08월20일"	"화"	"21시간대"	"족발/보쌈전문"	"226"
"2013년08월20일"	"화"	"22시간대"	"족발/보쌈전문"	"177"
"2013년08월20일"	"화"	"23시간대"	"족발/보쌈전문"	"117"
"2013년08월20일"	"화"	"00시간대"	"중국음식"	"216"
"2013년08월20일"	"화"	"01시간대"	"중국음식"	"188"
"2013년08월20일"	"화"	"02시간대"	"중국음식"	"173"
"2013년08월20일"	"화"	"03시간대"	"중국음식"	"128"
"2013년08월20일"	"화"	"04시간대"	"중국음식"	"121"
"2013년08월20일"	"화"	"05시간대"	"중국음식"	"107"
"2013년08월20일"	"화"	"06시간대"	"중국음식"	"84"
"2013년08월20일"	"화"	"07시간대"	"중국음식"	"101"
"2013년08월20일"	"화"	"08시간대"	"중국음식"	"119"
"2013년08월20일"	"화"	"09시간대"	"중국음식"	"266"
"2013년08월20일"	"화"	"10시간대"	"중국음식"	"716"
"2013년08월20일"	"화"	"11시간대"	"중국음식"	"2542"
"2013년08월20일"	"화"	"12시간대"	"중국음식"	"3412"
"2013년08월20일"	"화"	"13시간대"	"중국음식"	"2493"
"2013년08월20일"	"화"	"14시간대"	"중국음식"	"1625"
"2013년08월20일"	"화"	"15시간대"	"중국음식"	"1418"
"2013년08월20일"	"화"	"16시간대"	"중국음식"	"1411"
"2013년08월20일"	"화"	"17시간대"	"중국음식"	"1752"
"2013년08월20일"	"화"	"18시간대"	"중국음식"	"2406"
"2013년08월20일"	"화"	"19시간대"	"중국음식"	"2509"
"2013년08월20일"	"화"	"20시간대"	"중국음식"	"1571"
"2013년08월20일"	"화"	"21시간대"	"중국음식"	"527"
"2013년08월20일"	"화"	"22시간대"	"중국음식"	"305"
"2013년08월20일"	"화"	"23시간대"	"중국음식"	"270"
"2013년08월20일"	"화"	"00시간대"	"치킨"	"642"
"2013년08월20일"	"화"	"01시간대"	"치킨"	"242"
"2013년08월20일"	"화"	"02시간대"	"치킨"	"100"
"2013년08월20일"	"화"	"03시간대"	"치킨"	"47"
"2013년08월20일"	"화"	"04시간대"	"치킨"	"24"
"2013년08월20일"	"화"	"05시간대"	"치킨"	"11"
"2013년08월20일"	"화"	"06시간대"	"치킨"	"7"
"2013년08월20일"	"화"	"09시간대"	"치킨"	"18"
"2013년08월20일"	"화"	"10시간대"	"치킨"	"25"
"2013년08월20일"	"화"	"11시간대"	"치킨"	"113"
"2013년08월20일"	"화"	"12시간대"	"치킨"	"275"
"2013년08월20일"	"화"	"13시간대"	"치킨"	"294"
"2013년08월20일"	"화"	"14시간대"	"치킨"	"343"
"2013년08월20일"	"화"	"15시간대"	"치킨"	"514"
"2013년08월20일"	"화"	"16시간대"	"치킨"	"755"
"2013년08월20일"	"화"	"17시간대"	"치킨"	"1123"
"2013년08월20일"	"화"	"18시간대"	"치킨"	"1950"
"2013년08월20일"	"화"	"19시간대"	"치킨"	"2672"
"2013년08월20일"	"화"	"20시간대"	"치킨"	"2502"
"2013년08월20일"	"화"	"21시간대"	"치킨"	"2488"
"2013년08월20일"	"화"	"22시간대"	"치킨"	"2391"
"2013년08월20일"	"화"	"23시간대"	"치킨"	"1563"
"2013년08월20일"	"화"	"00시간대"	"피자전문"	"61"
"2013년08월20일"	"화"	"01시간대"	"피자전문"	"23"
"2013년08월20일"	"화"	"02시간대"	"피자전문"	"19"
"2013년08월20일"	"화"	"03시간대"	"피자전문"	"17"
"2013년08월20일"	"화"	"05시간대"	"피자전문"	"8"
"2013년08월20일"	"화"	"08시간대"	"피자전문"	"9"
"2013년08월20일"	"화"	"09시간대"	"피자전문"	"23"
"2013년08월20일"	"화"	"10시간대"	"피자전문"	"78"
"2013년08월20일"	"화"	"11시간대"	"피자전문"	"228"
"2013년08월20일"	"화"	"12시간대"	"피자전문"	"296"
"2013년08월20일"	"화"	"13시간대"	"피자전문"	"239"
"2013년08월20일"	"화"	"14시간대"	"피자전문"	"292"
"2013년08월20일"	"화"	"15시간대"	"피자전문"	"367"
"2013년08월20일"	"화"	"16시간대"	"피자전문"	"454"
"2013년08월20일"	"화"	"17시간대"	"피자전문"	"519"
"2013년08월20일"	"화"	"18시간대"	"피자전문"	"666"
"2013년08월20일"	"화"	"19시간대"	"피자전문"	"741"
"2013년08월20일"	"화"	"20시간대"	"피자전문"	"642"
"2013년08월20일"	"화"	"21시간대"	"피자전문"	"556"
"2013년08월20일"	"화"	"22시간대"	"피자전문"	"419"
"2013년08월20일"	"화"	"23시간대"	"피자전문"	"110"
"2013년08월21일"	"수"	"00시간대"	"족발/보쌈전문"	"71"
"2013년08월21일"	"수"	"01시간대"	"족발/보쌈전문"	"54"
"2013년08월21일"	"수"	"02시간대"	"족발/보쌈전문"	"17"
"2013년08월21일"	"수"	"03시간대"	"족발/보쌈전문"	"26"
"2013년08월21일"	"수"	"04시간대"	"족발/보쌈전문"	"14"
"2013년08월21일"	"수"	"05시간대"	"족발/보쌈전문"	"9"
"2013년08월21일"	"수"	"06시간대"	"족발/보쌈전문"	"18"
"2013년08월21일"	"수"	"07시간대"	"족발/보쌈전문"	"11"
"2013년08월21일"	"수"	"08시간대"	"족발/보쌈전문"	"18"
"2013년08월21일"	"수"	"09시간대"	"족발/보쌈전문"	"19"
"2013년08월21일"	"수"	"10시간대"	"족발/보쌈전문"	"37"
"2013년08월21일"	"수"	"11시간대"	"족발/보쌈전문"	"75"
"2013년08월21일"	"수"	"12시간대"	"족발/보쌈전문"	"91"
"2013년08월21일"	"수"	"13시간대"	"족발/보쌈전문"	"71"
"2013년08월21일"	"수"	"14시간대"	"족발/보쌈전문"	"73"
"2013년08월21일"	"수"	"15시간대"	"족발/보쌈전문"	"91"
"2013년08월21일"	"수"	"16시간대"	"족발/보쌈전문"	"104"
"2013년08월21일"	"수"	"17시간대"	"족발/보쌈전문"	"177"
"2013년08월21일"	"수"	"18시간대"	"족발/보쌈전문"	"347"
"2013년08월21일"	"수"	"19시간대"	"족발/보쌈전문"	"400"
"2013년08월21일"	"수"	"20시간대"	"족발/보쌈전문"	"379"
"2013년08월21일"	"수"	"21시간대"	"족발/보쌈전문"	"245"
"2013년08월21일"	"수"	"22시간대"	"족발/보쌈전문"	"199"
"2013년08월21일"	"수"	"23시간대"	"족발/보쌈전문"	"159"
"2013년08월21일"	"수"	"00시간대"	"중국음식"	"200"
"2013년08월21일"	"수"	"01시간대"	"중국음식"	"206"
"2013년08월21일"	"수"	"02시간대"	"중국음식"	"196"
"2013년08월21일"	"수"	"03시간대"	"중국음식"	"156"
"2013년08월21일"	"수"	"04시간대"	"중국음식"	"112"
"2013년08월21일"	"수"	"05시간대"	"중국음식"	"84"
"2013년08월21일"	"수"	"06시간대"	"중국음식"	"101"
"2013년08월21일"	"수"	"07시간대"	"중국음식"	"91"
"2013년08월21일"	"수"	"08시간대"	"중국음식"	"119"
"2013년08월21일"	"수"	"09시간대"	"중국음식"	"241"
"2013년08월21일"	"수"	"10시간대"	"중국음식"	"805"
"2013년08월21일"	"수"	"11시간대"	"중국음식"	"2505"
"2013년08월21일"	"수"	"12시간대"	"중국음식"	"3496"
"2013년08월21일"	"수"	"13시간대"	"중국음식"	"2589"
"2013년08월21일"	"수"	"14시간대"	"중국음식"	"1715"
"2013년08월21일"	"수"	"15시간대"	"중국음식"	"1466"
"2013년08월21일"	"수"	"16시간대"	"중국음식"	"1434"
"2013년08월21일"	"수"	"17시간대"	"중국음식"	"1763"
"2013년08월21일"	"수"	"18시간대"	"중국음식"	"2507"
"2013년08월21일"	"수"	"19시간대"	"중국음식"	"2724"
"2013년08월21일"	"수"	"20시간대"	"중국음식"	"1627"
"2013년08월21일"	"수"	"21시간대"	"중국음식"	"577"
"2013년08월21일"	"수"	"22시간대"	"중국음식"	"333"
"2013년08월21일"	"수"	"23시간대"	"중국음식"	"253"
"2013년08월21일"	"수"	"00시간대"	"치킨"	"634"
"2013년08월21일"	"수"	"01시간대"	"치킨"	"264"
