"일자","요일","시간대","업종","총_건수"
"20130915","일","07","피자전문","5"
"20130915","일","07","음식점-중국음식","106"
"20130915","일","08","음식점-족발/보쌈전문","5"
"20130915","일","08","치킨","5"
"20130915","일","08","피자전문","6"
"20130915","일","08","음식점-중국음식","143"
"20130915","일","09","음식점-족발/보쌈전문","6"
"20130915","일","09","치킨","10"
"20130915","일","09","피자전문","20"
"20130915","일","09","음식점-중국음식","377"
"20130915","일","10","음식점-족발/보쌈전문","23"
"20130915","일","10","치킨","36"
"20130915","일","10","피자전문","148"
"20130915","일","10","음식점-중국음식","1295"
"20130915","일","11","음식점-족발/보쌈전문","74"
"20130915","일","11","치킨","219"
"20130915","일","11","피자전문","494"
"20130915","일","11","음식점-중국음식","3779"
"20130915","일","12","음식점-족발/보쌈전문","125"
"20130915","일","12","치킨","704"
"20130915","일","12","피자전문","805"
"20130915","일","12","음식점-중국음식","5684"
"20130915","일","13","음식점-족발/보쌈전문","100"
"20130915","일","13","피자전문","813"
"20130915","일","13","치킨","869"
"20130915","일","13","음식점-중국음식","5176"
"20130915","일","14","음식점-족발/보쌈전문","105"
"20130915","일","14","피자전문","813"
"20130915","일","14","치킨","980"
"20130915","일","14","음식점-중국음식","3680"
"20130915","일","15","음식점-족발/보쌈전문","109"
"20130915","일","15","피자전문","862"
"20130915","일","15","치킨","1233"
"20130915","일","15","음식점-중국음식","2700"
"20130915","일","16","음식점-족발/보쌈전문","200"
"20130915","일","16","피자전문","910"
"20130915","일","16","치킨","1860"
"20130915","일","16","음식점-중국음식","2508"
"20130915","일","17","음식점-족발/보쌈전문","311"
"20130915","일","17","피자전문","1150"
"20130915","일","17","치킨","2881"
"20130915","일","17","음식점-중국음식","3154"
"20130915","일","18","음식점-족발/보쌈전문","505"
"20130915","일","18","피자전문","1393"
"20130915","일","18","치킨","4075"
"20130915","일","18","음식점-중국음식","4551"
"20130915","일","19","음식점-족발/보쌈전문","423"
"20130915","일","19","피자전문","1146"
"20130915","일","19","치킨","3899"
"20130915","일","19","음식점-중국음식","3973"
"20130915","일","20","음식점-족발/보쌈전문","278"
"20130915","일","20","피자전문","825"
"20130915","일","20","음식점-중국음식","1809"
"20130915","일","20","치킨","3064"
"20130915","일","21","음식점-족발/보쌈전문","269"
"20130915","일","21","음식점-중국음식","686"
"20130915","일","21","피자전문","717"
"20130915","일","21","치킨","3032"
"20130915","일","22","음식점-족발/보쌈전문","181"
"20130915","일","22","음식점-중국음식","407"
"20130915","일","22","피자전문","510"
"20130915","일","22","치킨","2635"
"20130915","일","23","음식점-족발/보쌈전문","124"
"20130915","일","23","피자전문","158"
"20130915","일","23","음식점-중국음식","300"
"20130915","일","23","치킨","1548"
"20130916","월","00","피자전문","46"
"20130916","월","00","음식점-족발/보쌈전문","68"
"20130916","월","00","음식점-중국음식","236"
"20130916","월","00","치킨","595"
"20130916","월","01","피자전문","29"
"20130916","월","01","음식점-족발/보쌈전문","35"
"20130916","월","01","음식점-중국음식","212"
"20130916","월","01","치킨","220"
"20130916","월","02","피자전문","18"
"20130916","월","02","음식점-족발/보쌈전문","25"
"20130916","월","02","치킨","77"
"20130916","월","02","음식점-중국음식","177"
"20130916","월","03","피자전문","8"
"20130916","월","03","음식점-족발/보쌈전문","9"
"20130916","월","03","치킨","39"
"20130916","월","03","음식점-중국음식","156"
"20130916","월","04","피자전문","11"
"20130916","월","04","음식점-족발/보쌈전문","14"
"20130916","월","04","치킨","17"
"20130916","월","04","음식점-중국음식","129"
"20130916","월","05","음식점-족발/보쌈전문","5"
"20130916","월","05","피자전문","5"
"20130916","월","05","치킨","6"
"20130916","월","05","음식점-중국음식","97"
"20130916","월","06","피자전문","5"
"20130916","월","06","음식점-족발/보쌈전문","5"
"20130916","월","06","치킨","12"
"20130916","월","06","음식점-중국음식","100"
"20130916","월","07","피자전문","5"
"20130916","월","07","치킨","5"
"20130916","월","07","음식점-족발/보쌈전문","7"
"20130916","월","07","음식점-중국음식","82"
"20130916","월","08","피자전문","7"
"20130916","월","08","치킨","9"
"20130916","월","08","음식점-족발/보쌈전문","18"
"20130916","월","08","음식점-중국음식","120"
"20130916","월","09","음식점-족발/보쌈전문","18"
"20130916","월","09","치킨","18"
"20130916","월","09","피자전문","20"
"20130916","월","09","음식점-중국음식","294"
"20130916","월","10","음식점-족발/보쌈전문","31"
"20130916","월","10","치킨","31"
"20130916","월","10","피자전문","93"
"20130916","월","10","음식점-중국음식","691"
"20130916","월","11","음식점-족발/보쌈전문","48"
"20130916","월","11","치킨","95"
"20130916","월","11","피자전문","251"
"20130916","월","11","음식점-중국음식","2222"
"20130916","월","12","음식점-족발/보쌈전문","58"
"20130916","월","12","피자전문","227"
"20130916","월","12","치킨","236"
"20130916","월","12","음식점-중국음식","3336"
"20130916","월","13","음식점-족발/보쌈전문","59"
"20130916","월","13","치킨","232"
"20130916","월","13","피자전문","280"
"20130916","월","13","음식점-중국음식","2594"
"20130916","월","14","음식점-족발/보쌈전문","57"
"20130916","월","14","피자전문","269"
"20130916","월","14","치킨","330"
"20130916","월","14","음식점-중국음식","1804"
"20130916","월","15","음식점-족발/보쌈전문","77"
"20130916","월","15","피자전문","274"
"20130916","월","15","치킨","431"
"20130916","월","15","음식점-중국음식","1504"
"20130916","월","16","음식점-족발/보쌈전문","101"
"20130916","월","16","피자전문","379"
"20130916","월","16","치킨","657"
"20130916","월","16","음식점-중국음식","1407"
"20130916","월","17","음식점-족발/보쌈전문","149"
"20130916","월","17","피자전문","469"
"20130916","월","17","치킨","1068"
"20130916","월","17","음식점-중국음식","1744"
"20130916","월","18","음식점-족발/보쌈전문","282"
"20130916","월","18","피자전문","603"
"20130916","월","18","치킨","1724"
"20130916","월","18","음식점-중국음식","2608"
"20130916","월","19","음식점-족발/보쌈전문","389"
"20130916","월","19","피자전문","739"
"20130916","월","19","치킨","2580"
"20130916","월","19","음식점-중국음식","2729"
"20130916","월","20","음식점-족발/보쌈전문","318"
"20130916","월","20","피자전문","677"
"20130916","월","20","음식점-중국음식","1730"
"20130916","월","20","치킨","2561"
"20130916","월","21","음식점-족발/보쌈전문","281"
"20130916","월","21","피자전문","548"
"20130916","월","21","음식점-중국음식","668"
"20130916","월","21","치킨","2462"
"20130916","월","22","음식점-족발/보쌈전문","220"
"20130916","월","22","음식점-중국음식","429"
"20130916","월","22","피자전문","442"
"20130916","월","22","치킨","2533"
"20130916","월","23","음식점-족발/보쌈전문","117"
"20130916","월","23","피자전문","151"
"20130916","월","23","음식점-중국음식","259"
"20130916","월","23","치킨","1721"
"20130917","화","00","피자전문","60"
"20130917","화","00","음식점-족발/보쌈전문","76"
"20130917","화","00","음식점-중국음식","215"
"20130917","화","00","치킨","776"
"20130917","화","01","피자전문","27"
"20130917","화","01","음식점-족발/보쌈전문","55"
"20130917","화","01","음식점-중국음식","232"
"20130917","화","01","치킨","299"
"20130917","화","02","피자전문","14"
"20130917","화","02","음식점-족발/보쌈전문","22"
"20130917","화","02","치킨","89"
"20130917","화","02","음식점-중국음식","185"
"20130917","화","03","피자전문","11"
"20130917","화","03","음식점-족발/보쌈전문","32"
"20130917","화","03","치킨","35"
"20130917","화","03","음식점-중국음식","182"
"20130917","화","04","피자전문","10"
"20130917","화","04","음식점-족발/보쌈전문","18"
"20130917","화","04","치킨","27"
"20130917","화","04","음식점-중국음식","165"
"20130917","화","05","피자전문","6"
"20130917","화","05","음식점-족발/보쌈전문","12"
"20130917","화","05","치킨","16"
"20130917","화","05","음식점-중국음식","138"
"20130917","화","06","치킨","5"
"20130917","화","06","음식점-족발/보쌈전문","5"
"20130917","화","06","피자전문","7"
"20130917","화","06","음식점-중국음식","115"
"20130917","화","07","피자전문","5"
"20130917","화","07","치킨","9"
"20130917","화","07","음식점-족발/보쌈전문","12"
"20130917","화","07","음식점-중국음식","113"
"20130917","화","08","치킨","10"
"20130917","화","08","음식점-족발/보쌈전문","14"
"20130917","화","08","피자전문","14"
"20130917","화","08","음식점-중국음식","128"
"20130917","화","09","피자전문","14"
"20130917","화","09","치킨","20"
"20130917","화","09","음식점-족발/보쌈전문","26"
"20130917","화","09","음식점-중국음식","319"
"20130917","화","10","음식점-족발/보쌈전문","25"
"20130917","화","10","치킨","31"
"20130917","화","10","피자전문","103"
"20130917","화","10","음식점-중국음식","834"
"20130917","화","11","음식점-족발/보쌈전문","69"
"20130917","화","11","치킨","124"
"20130917","화","11","피자전문","294"
"20130917","화","11","음식점-중국음식","2864"
"20130917","화","12","음식점-족발/보쌈전문","69"
"20130917","화","12","치킨","275"
"20130917","화","12","피자전문","337"
"20130917","화","12","음식점-중국음식","4313"
"20130917","화","13","음식점-족발/보쌈전문","57"
"20130917","화","13","피자전문","291"
"20130917","화","13","치킨","313"
"20130917","화","13","음식점-중국음식","3400"
"20130917","화","14","음식점-족발/보쌈전문","66"
"20130917","화","14","피자전문","340"
"20130917","화","14","치킨","351"
"20130917","화","14","음식점-중국음식","2242"
"20130917","화","15","음식점-족발/보쌈전문","104"
"20130917","화","15","피자전문","387"
"20130917","화","15","치킨","559"
"20130917","화","15","음식점-중국음식","1699"
"20130917","화","16","음식점-족발/보쌈전문","132"
"20130917","화","16","피자전문","477"
"20130917","화","16","치킨","772"
"20130917","화","16","음식점-중국음식","1718"
"20130917","화","17","음식점-족발/보쌈전문","229"
"20130917","화","17","피자전문","632"
"20130917","화","17","치킨","1385"
"20130917","화","17","음식점-중국음식","2292"
"20130917","화","18","음식점-족발/보쌈전문","400"
"20130917","화","18","피자전문","862"
"20130917","화","18","치킨","2432"
"20130917","화","18","음식점-중국음식","3243"
"20130917","화","19","음식점-족발/보쌈전문","463"
"20130917","화","19","피자전문","847"
"20130917","화","19","치킨","3165"
"20130917","화","19","음식점-중국음식","3399"
"20130917","화","20","음식점-족발/보쌈전문","376"
"20130917","화","20","피자전문","715"
"20130917","화","20","음식점-중국음식","1816"
"20130917","화","20","치킨","2973"
"20130917","화","21","음식점-족발/보쌈전문","339"
"20130917","화","21","피자전문","641"
"20130917","화","21","음식점-중국음식","717"
"20130917","화","21","치킨","3046"
"20130917","화","22","음식점-족발/보쌈전문","329"
"20130917","화","22","음식점-중국음식","442"
"20130917","화","22","피자전문","543"
"20130917","화","22","치킨","3241"
"20130917","화","23","음식점-족발/보쌈전문","193"
"20130917","화","23","피자전문","215"
"20130917","화","23","음식점-중국음식","360"
"20130917","화","23","치킨","2499"
"20130918","수","00","피자전문","61"
"20130918","수","00","음식점-족발/보쌈전문","125"
"20130918","수","00","음식점-중국음식","326"
"20130918","수","00","치킨","1116"
"20130918","수","01","피자전문","33"
"20130918","수","01","음식점-족발/보쌈전문","79"
"20130918","수","01","음식점-중국음식","273"
"20130918","수","01","치킨","383"
"20130918","수","02","피자전문","16"
"20130918","수","02","음식점-족발/보쌈전문","28"
"20130918","수","02","치킨","149"
"20130918","수","02","음식점-중국음식","246"
"20130918","수","03","음식점-족발/보쌈전문","22"
"20130918","수","03","피자전문","25"
"20130918","수","03","치킨","68"
"20130918","수","03","음식점-중국음식","224"
"20130918","수","04","피자전문","13"
"20130918","수","04","음식점-족발/보쌈전문","14"
"20130918","수","04","치킨","23"
"20130918","수","04","음식점-중국음식","155"
"20130918","수","05","음식점-족발/보쌈전문","7"
"20130918","수","05","피자전문","9"
"20130918","수","05","치킨","10"
"20130918","수","05","음식점-중국음식","132"
"20130918","수","06","치킨","5"
"20130918","수","06","음식점-족발/보쌈전문","12"
"20130918","수","06","피자전문","13"
"20130918","수","06","음식점-중국음식","97"
"20130918","수","07","치킨","5"
"20130918","수","07","피자전문","11"
"20130918","수","07","음식점-족발/보쌈전문","12"
"20130918","수","07","음식점-중국음식","91"
"20130918","수","08","치킨","5"
"20130918","수","08","음식점-족발/보쌈전문","10"
"20130918","수","08","피자전문","10"
"20130918","수","08","음식점-중국음식","126"
"20130918","수","09","음식점-족발/보쌈전문","14"
"20130918","수","09","피자전문","16"
"20130918","수","09","치킨","19"
"20130918","수","09","음식점-중국음식","214"
"20130918","수","10","음식점-족발/보쌈전문","18"
"20130918","수","10","치킨","28"
"20130918","수","10","피자전문","77"
"20130918","수","10","음식점-중국음식","652"
"20130918","수","11","음식점-족발/보쌈전문","55"
"20130918","수","11","치킨","153"
"20130918","수","11","피자전문","294"
"20130918","수","11","음식점-중국음식","1818"
"20130918","수","12","음식점-족발/보쌈전문","70"
"20130918","수","12","치킨","408"
"20130918","수","12","피자전문","471"
"20130918","수","12","음식점-중국음식","3243"
"20130918","수","13","음식점-족발/보쌈전문","59"
"20130918","수","13","피자전문","463"
"20130918","수","13","치킨","522"
"20130918","수","13","음식점-중국음식","3080"
"20130918","수","14","음식점-족발/보쌈전문","44"
"20130918","수","14","피자전문","403"
"20130918","수","14","치킨","522"
"20130918","수","14","음식점-중국음식","2118"
"20130918","수","15","음식점-족발/보쌈전문","62"
"20130918","수","15","피자전문","342"
"20130918","수","15","치킨","590"
"20130918","수","15","음식점-중국음식","1363"
"20130918","수","16","음식점-족발/보쌈전문","91"
"20130918","수","16","피자전문","353"
"20130918","수","16","치킨","713"
"20130918","수","16","음식점-중국음식","1046"
"20130918","수","17","음식점-족발/보쌈전문","135"
"20130918","수","17","피자전문","476"
"20130918","수","17","치킨","1096"
"20130918","수","17","음식점-중국음식","1148"
"20130918","수","18","음식점-족발/보쌈전문","164"
"20130918","수","18","피자전문","512"
"20130918","수","18","음식점-중국음식","1175"
"20130918","수","18","치킨","1619"
"20130918","수","19","음식점-족발/보쌈전문","196"
"20130918","수","19","피자전문","536"
"20130918","수","19","음식점-중국음식","903"
"20130918","수","19","치킨","1883"
"20130918","수","20","음식점-족발/보쌈전문","138"
"20130918","수","20","음식점-중국음식","460"
"20130918","수","20","피자전문","499"
"20130918","수","20","치킨","1755"
"20130918","수","21","음식점-족발/보쌈전문","122"
"20130918","수","21","음식점-중국음식","190"
"20130918","수","21","피자전문","336"
"20130918","수","21","치킨","1951"
"20130918","수","22","음식점-중국음식","76"
"20130918","수","22","음식점-족발/보쌈전문","84"
"20130918","수","22","피자전문","237"
"20130918","수","22","치킨","1745"
"20130918","수","23","음식점-중국음식","58"
"20130918","수","23","음식점-족발/보쌈전문","67"
"20130918","수","23","피자전문","106"
"20130918","수","23","치킨","1233"
"20130919","목","00","피자전문","26"
"20130919","목","00","음식점-족발/보쌈전문","31"
"20130919","목","00","음식점-중국음식","45"
"20130919","목","00","치킨","516"
"20130919","목","01","피자전문","13"
"20130919","목","01","음식점-족발/보쌈전문","22"
"20130919","목","01","음식점-중국음식","51"
"20130919","목","01","치킨","153"
"20130919","목","02","음식점-족발/보쌈전문","5"
"20130919","목","02","피자전문","5"
"20130919","목","02","음식점-중국음식","34"
"20130919","목","02","치킨","40"
"20130919","목","03","피자전문","5"
"20130919","목","03","음식점-족발/보쌈전문","5"
"20130919","목","03","치킨","16"
"20130919","목","03","음식점-중국음식","27"
"20130919","목","04","음식점-족발/보쌈전문","5"
"20130919","목","04","치킨","5"
"20130919","목","04","피자전문","5"
"20130919","목","04","음식점-중국음식","25"
"20130919","목","05","피자전문","5"
"20130919","목","05","음식점-중국음식","16"
"20130919","목","06","치킨","5"
"20130919","목","06","음식점-중국음식","14"
"20130919","목","07","음식점-족발/보쌈전문","5"
"20130919","목","07","치킨","5"
"20130919","목","07","피자전문","5"
"20130919","목","07","음식점-중국음식","11"
"20130919","목","08","음식점-족발/보쌈전문","5"
"20130919","목","08","치킨","5"
"20130919","목","08","음식점-중국음식","21"
"20130919","목","09","음식점-족발/보쌈전문","5"
"20130919","목","09","치킨","5"
"20130919","목","09","피자전문","10"
"20130919","목","09","음식점-중국음식","34"
"20130919","목","10","음식점-족발/보쌈전문","5"
"20130919","목","10","치킨","12"
"20130919","목","10","피자전문","17"
"20130919","목","10","음식점-중국음식","73"
"20130919","목","11","음식점-족발/보쌈전문","9"
"20130919","목","11","치킨","44"
"20130919","목","11","피자전문","131"
"20130919","목","11","음식점-중국음식","180"
"20130919","목","12","음식점-족발/보쌈전문","12"
"20130919","목","12","치킨","103"
"20130919","목","12","음식점-중국음식","236"
"20130919","목","12","피자전문","284"
"20130919","목","13","음식점-족발/보쌈전문","20"
"20130919","목","13","치킨","181"
"20130919","목","13","음식점-중국음식","228"
"20130919","목","13","피자전문","384"
"20130919","목","14","음식점-족발/보쌈전문","30"
"20130919","목","14","음식점-중국음식","215"
"20130919","목","14","치킨","307"
"20130919","목","14","피자전문","423"
"20130919","목","15","음식점-족발/보쌈전문","34"
"20130919","목","15","음식점-중국음식","241"
"20130919","목","15","피자전문","388"
"20130919","목","15","치킨","452"
"20130919","목","16","음식점-족발/보쌈전문","61"
"20130919","목","16","음식점-중국음식","290"
"20130919","목","16","피자전문","444"
"20130919","목","16","치킨","644"
"20130919","목","17","음식점-족발/보쌈전문","88"
"20130919","목","17","음식점-중국음식","375"
"20130919","목","17","피자전문","637"
"20130919","목","17","치킨","1088"
"20130919","목","18","음식점-족발/보쌈전문","104"
"20130919","목","18","음식점-중국음식","349"
"20130919","목","18","피자전문","765"
"20130919","목","18","치킨","1540"
"20130919","목","19","음식점-족발/보쌈전문","124"
"20130919","목","19","음식점-중국음식","267"
"20130919","목","19","피자전문","639"
"20130919","목","19","치킨","1902"
"20130919","목","20","음식점-족발/보쌈전문","104"
"20130919","목","20","음식점-중국음식","145"
"20130919","목","20","피자전문","533"
"20130919","목","20","치킨","1669"
"20130919","목","21","음식점-족발/보쌈전문","76"
"20130919","목","21","음식점-중국음식","92"
"20130919","목","21","피자전문","399"
"20130919","목","21","치킨","1997"
"20130919","목","22","음식점-중국음식","56"
"20130919","목","22","음식점-족발/보쌈전문","65"
"20130919","목","22","피자전문","228"
"20130919","목","22","치킨","1708"
"20130919","목","23","음식점-족발/보쌈전문","42"
"20130919","목","23","음식점-중국음식","49"
"20130919","목","23","피자전문","68"
"20130919","목","23","치킨","1191"
"20130920","금","00","음식점-족발/보쌈전문","20"
"20130920","금","00","피자전문","30"
"20130920","금","00","음식점-중국음식","37"
"20130920","금","00","치킨","495"
"20130920","금","01","음식점-족발/보쌈전문","7"
"20130920","금","01","피자전문","17"
"20130920","금","01","음식점-중국음식","52"
"20130920","금","01","치킨","157"
"20130920","금","02","피자전문","8"
"20130920","금","02","음식점-족발/보쌈전문","11"
"20130920","금","02","음식점-중국음식","16"
"20130920","금","02","치킨","46"
"20130920","금","03","피자전문","9"
"20130920","금","03","치킨","19"
"20130920","금","03","음식점-중국음식","22"
"20130920","금","04","치킨","5"
"20130920","금","04","피자전문","5"
"20130920","금","04","음식점-중국음식","25"
"20130920","금","05","치킨","5"
"20130920","금","05","음식점-중국음식","25"
"20130920","금","06","음식점-족발/보쌈전문","5"
"20130920","금","06","치킨","5"
"20130920","금","06","음식점-중국음식","13"
"20130920","금","07","치킨","5"
"20130920","금","07","음식점-중국음식","30"
"20130920","금","08","음식점-족발/보쌈전문","5"
"20130920","금","08","피자전문","5"
"20130920","금","08","치킨","6"
"20130920","금","08","음식점-중국음식","49"
"20130920","금","09","치킨","5"
"20130920","금","09","음식점-족발/보쌈전문","12"
"20130920","금","09","피자전문","22"
"20130920","금","09","음식점-중국음식","179"
"20130920","금","10","음식점-족발/보쌈전문","18"
"20130920","금","10","치킨","19"
"20130920","금","10","피자전문","154"
"20130920","금","10","음식점-중국음식","571"
"20130920","금","11","음식점-족발/보쌈전문","45"
"20130920","금","11","치킨","140"
"20130920","금","11","피자전문","486"
"20130920","금","11","음식점-중국음식","1299"
"20130920","금","12","음식점-족발/보쌈전문","71"
"20130920","금","12","치킨","517"
"20130920","금","12","피자전문","698"
"20130920","금","12","음식점-중국음식","2000"
"20130920","금","13","음식점-족발/보쌈전문","91"
"20130920","금","13","치킨","688"
"20130920","금","13","피자전문","714"
"20130920","금","13","음식점-중국음식","1831"
"20130920","금","14","음식점-족발/보쌈전문","92"
"20130920","금","14","피자전문","754"
"20130920","금","14","치킨","887"
"20130920","금","14","음식점-중국음식","1474"
"20130920","금","15","음식점-족발/보쌈전문","80"
"20130920","금","15","피자전문","664"
"20130920","금","15","치킨","1048"
"20130920","금","15","음식점-중국음식","1266"
"20130920","금","16","음식점-족발/보쌈전문","139"
"20130920","금","16","피자전문","738"
"20130920","금","16","음식점-중국음식","1237"
"20130920","금","16","치킨","1410"
"20130920","금","17","음식점-족발/보쌈전문","235"
"20130920","금","17","피자전문","947"
"20130920","금","17","음식점-중국음식","1537"
"20130920","금","17","치킨","2157"
"20130920","금","18","음식점-족발/보쌈전문","276"
"20130920","금","18","피자전문","1100"
"20130920","금","18","음식점-중국음식","1809"
"20130920","금","18","치킨","3086"
"20130920","금","19","음식점-족발/보쌈전문","268"
"20130920","금","19","피자전문","989"
"20130920","금","19","음식점-중국음식","1364"
"20130920","금","19","치킨","3410"
"20130920","금","20","음식점-족발/보쌈전문","189"
"20130920","금","20","음식점-중국음식","718"
"20130920","금","20","피자전문","754"
"20130920","금","20","치킨","3084"
"20130920","금","21","음식점-족발/보쌈전문","169"
"20130920","금","21","음식점-중국음식","366"
"20130920","금","21","피자전문","619"
"20130920","금","21","치킨","2983"
"20130920","금","22","음식점-족발/보쌈전문","133"
"20130920","금","22","음식점-중국음식","225"
"20130920","금","22","피자전문","466"
"20130920","금","22","치킨","3095"
"20130920","금","23","음식점-족발/보쌈전문","71"
"20130920","금","23","피자전문","139"
"20130920","금","23","음식점-중국음식","184"
"20130920","금","23","치킨","1941"
"20130921","토","00","피자전문","49"
"20130921","토","00","음식점-족발/보쌈전문","52"
"20130921","토","00","음식점-중국음식","148"
"20130921","토","00","치킨","849"
"20130921","토","01","피자전문","27"
"20130921","토","01","음식점-족발/보쌈전문","28"
"20130921","토","01","음식점-중국음식","143"
"20130921","토","01","치킨","284"
"20130921","토","02","음식점-족발/보쌈전문","9"
"20130921","토","02","피자전문","10"
"20130921","토","02","치킨","80"
"20130921","토","02","음식점-중국음식","107"
"20130921","토","03","음식점-족발/보쌈전문","8"
"20130921","토","03","피자전문","18"
"20130921","토","03","치킨","29"
"20130921","토","03","음식점-중국음식","78"
"20130921","토","04","음식점-족발/보쌈전문","5"
"20130921","토","04","피자전문","5"
"20130921","토","04","치킨","19"
"20130921","토","04","음식점-중국음식","69"
"20130921","토","05","피자전문","5"
"20130921","토","05","치킨","7"
"20130921","토","05","음식점-중국음식","80"
"20130921","토","06","치킨","5"
"20130921","토","06","피자전문","5"
"20130921","토","06","음식점-중국음식","55"
"20130921","토","07","음식점-족발/보쌈전문","5"
"20130921","토","07","피자전문","5"
"20130921","토","07","치킨","5"
"20130921","토","07","음식점-중국음식","69"
"20130921","토","08","치킨","5"
"20130921","토","08","음식점-족발/보쌈전문","6"
"20130921","토","08","피자전문","6"
"20130921","토","08","음식점-중국음식","99"
"20130921","토","09","피자전문","9"
"20130921","토","09","치킨","12"
"20130921","토","09","음식점-족발/보쌈전문","15"
"20130921","토","09","음식점-중국음식","351"
"20130921","토","10","음식점-족발/보쌈전문","28"
"20130921","토","10","치킨","43"
"20130921","토","10","피자전문","117"
"20130921","토","10","음식점-중국음식","1065"
"20130921","토","11","음식점-족발/보쌈전문","64"
"20130921","토","11","치킨","239"
"20130921","토","11","피자전문","415"
"20130921","토","11","음식점-중국음식","2959"
"20130921","토","12","음식점-족발/보쌈전문","92"
"20130921","토","12","치킨","592"
"20130921","토","12","피자전문","634"
"20130921","토","12","음식점-중국음식","4477"
"20130921","토","13","음식점-족발/보쌈전문","86"
"20130921","토","13","피자전문","654"
"20130921","토","13","치킨","777"
"20130921","토","13","음식점-중국음식","3957"
"20130921","토","14","음식점-족발/보쌈전문","98"
"20130921","토","14","피자전문","623"
"20130921","토","14","치킨","849"
"20130921","토","14","음식점-중국음식","2992"
"20130921","토","15","음식점-족발/보쌈전문","124"
"20130921","토","15","피자전문","687"
"20130921","토","15","치킨","1137"
"20130921","토","15","음식점-중국음식","2245"
"20130921","토","16","음식점-족발/보쌈전문","154"
"20130921","토","16","피자전문","706"
"20130921","토","16","치킨","1632"
"20130921","토","16","음식점-중국음식","1950"
"20130921","토","17","음식점-족발/보쌈전문","267"
"20130921","토","17","피자전문","940"
"20130921","토","17","치킨","2490"
"20130921","토","17","음식점-중국음식","2548"
"20130921","토","18","음식점-족발/보쌈전문","377"
"20130921","토","18","피자전문","1329"
"20130921","토","18","음식점-중국음식","3373"
"20130921","토","18","치킨","3866"
"20130921","토","19","음식점-족발/보쌈전문","318"
"20130921","토","19","피자전문","1046"
"20130921","토","19","음식점-중국음식","2365"
"20130921","토","19","치킨","3543"
"20130921","토","20","음식점-족발/보쌈전문","227"
"20130921","토","20","피자전문","838"
"20130921","토","20","음식점-중국음식","1289"
"20130921","토","20","치킨","3154"
"20130921","토","21","음식점-족발/보쌈전문","212"
"20130921","토","21","음식점-중국음식","540"
"20130921","토","21","피자전문","723"
"20130921","토","21","치킨","3233"
"20130921","토","22","음식점-족발/보쌈전문","165"
"20130921","토","22","음식점-중국음식","328"
"20130921","토","22","피자전문","506"
"20130921","토","22","치킨","3164"
"20130921","토","23","음식점-족발/보쌈전문","139"
"20130921","토","23","피자전문","198"
"20130921","토","23","음식점-중국음식","297"
"20130921","토","23","치킨","2273"
"20130922","일","00","피자전문","55"
"20130922","일","00","음식점-족발/보쌈전문","82"
"20130922","일","00","음식점-중국음식","195"
"20130922","일","00","치킨","996"
"20130922","일","01","피자전문","23"
"20130922","일","01","음식점-족발/보쌈전문","42"
"20130922","일","01","음식점-중국음식","206"
"20130922","일","01","치킨","367"
"20130922","일","02","피자전문","23"
"20130922","일","02","음식점-족발/보쌈전문","26"
"20130922","일","02","치킨","78"
"20130922","일","02","음식점-중국음식","169"
"20130922","일","03","피자전문","7"
"20130922","일","03","음식점-족발/보쌈전문","13"
"20130922","일","03","치킨","37"
"20130922","일","03","음식점-중국음식","126"
"20130922","일","04","피자전문","6"
"20130922","일","04","음식점-족발/보쌈전문","7"
"20130922","일","04","치킨","15"
"20130922","일","04","음식점-중국음식","95"
"20130922","일","05","피자전문","5"
"20130922","일","05","음식점-족발/보쌈전문","6"
"20130922","일","05","치킨","8"
"20130922","일","05","음식점-중국음식","106"
"20130922","일","06","음식점-족발/보쌈전문","5"
"20130922","일","06","치킨","5"
"20130922","일","06","피자전문","5"
"20130922","일","06","음식점-중국음식","88"
"20130922","일","07","음식점-족발/보쌈전문","5"
"20130922","일","07","피자전문","5"
"20130922","일","07","음식점-중국음식","74"
"20130922","일","08","피자전문","5"
"20130922","일","08","음식점-족발/보쌈전문","5"
"20130922","일","08","치킨","5"
"20130922","일","08","음식점-중국음식","115"
"20130922","일","09","음식점-족발/보쌈전문","6"
"20130922","일","09","치킨","8"
"20130922","일","09","피자전문","20"
"20130922","일","09","음식점-중국음식","292"
"20130922","일","10","음식점-족발/보쌈전문","16"
"20130922","일","10","치킨","36"
"20130922","일","10","피자전문","146"
"20130922","일","10","음식점-중국음식","1104"
"20130922","일","11","음식점-족발/보쌈전문","42"
"20130922","일","11","치킨","184"
"20130922","일","11","피자전문","448"
"20130922","일","11","음식점-중국음식","2910"
"20130922","일","12","음식점-족발/보쌈전문","85"
"20130922","일","12","치킨","581"
"20130922","일","12","피자전문","723"
"20130922","일","12","음식점-중국음식","4684"
"20130922","일","13","음식점-족발/보쌈전문","82"
"20130922","일","13","피자전문","776"
"20130922","일","13","치킨","895"
"20130922","일","13","음식점-중국음식","4499"
"20130922","일","14","음식점-족발/보쌈전문","119"
"20130922","일","14","피자전문","774"
"20130922","일","14","치킨","989"
"20130922","일","14","음식점-중국음식","3632"
"20130922","일","15","음식점-족발/보쌈전문","108"
"20130922","일","15","피자전문","767"
"20130922","일","15","치킨","1256"
"20130922","일","15","음식점-중국음식","2700"
"20130922","일","16","음식점-족발/보쌈전문","177"
"20130922","일","16","피자전문","972"
