"일자","요일","시간대","업종","이용건수"
"20140201","토","00","음식점-족발/보쌈전문","18"
"20140201","토","00","음식점-중국음식","16"
"20140201","토","00","치킨","380"
"20140201","토","00","피자","32"
"20140202","일","00","음식점-족발/보쌈전문","59"
"20140202","일","00","음식점-중국음식","95"
"20140202","일","00","치킨","714"
"20140202","일","00","피자","61"
"20140203","월","00","음식점-족발/보쌈전문","42"
"20140203","월","00","음식점-중국음식","128"
"20140203","월","00","치킨","388"
"20140203","월","00","피자","36"
"20140204","화","00","음식점-족발/보쌈전문","41"
"20140204","화","00","음식점-중국음식","137"
"20140204","화","00","치킨","466"
"20140204","화","00","피자","26"
"20140205","수","00","음식점-족발/보쌈전문","41"
"20140205","수","00","음식점-중국음식","148"
"20140205","수","00","치킨","492"
"20140205","수","00","피자","37"
"20140206","목","00","음식점-족발/보쌈전문","53"
"20140206","목","00","음식점-중국음식","112"
"20140206","목","00","치킨","442"
"20140206","목","00","피자","46"
"20140207","금","00","음식점-족발/보쌈전문","53"
"20140207","금","00","음식점-중국음식","139"
"20140207","금","00","치킨","575"
"20140207","금","00","피자","37"
"20140208","토","00","음식점-족발/보쌈전문","109"
"20140208","토","00","음식점-중국음식","172"
"20140208","토","00","치킨","989"
"20140208","토","00","피자","44"
"20140209","일","00","음식점-족발/보쌈전문","136"
"20140209","일","00","음식점-중국음식","184"
"20140209","일","00","치킨","1032"
"20140209","일","00","피자","55"
"20140210","월","00","음식점-족발/보쌈전문","62"
"20140210","월","00","음식점-중국음식","131"
"20140210","월","00","치킨","534"
"20140210","월","00","피자","41"
"20140211","화","00","음식점-족발/보쌈전문","52"
"20140211","화","00","음식점-중국음식","152"
"20140211","화","00","치킨","551"
"20140211","화","00","피자","32"
"20140212","수","00","음식점-족발/보쌈전문","59"
"20140212","수","00","음식점-중국음식","123"
"20140212","수","00","치킨","615"
"20140212","수","00","피자","43"
"20140213","목","00","음식점-족발/보쌈전문","55"
"20140213","목","00","음식점-중국음식","147"
"20140213","목","00","치킨","560"
"20140213","목","00","피자","40"
"20140214","금","00","음식점-족발/보쌈전문","46"
"20140214","금","00","음식점-중국음식","118"
"20140214","금","00","치킨","477"
"20140214","금","00","피자","26"
"20140215","토","00","음식점-족발/보쌈전문","90"
"20140215","토","00","음식점-중국음식","131"
"20140215","토","00","치킨","826"
"20140215","토","00","피자","45"
"20140216","일","00","음식점-족발/보쌈전문","103"
"20140216","일","00","음식점-중국음식","141"
"20140216","일","00","치킨","956"
"20140216","일","00","피자","29"
"20140217","월","00","음식점-족발/보쌈전문","52"
"20140217","월","00","음식점-중국음식","101"
"20140217","월","00","치킨","524"
"20140217","월","00","피자","34"
"20140218","화","00","음식점-족발/보쌈전문","53"
"20140218","화","00","음식점-중국음식","130"
"20140218","화","00","치킨","521"
"20140218","화","00","피자","34"
"20140219","수","00","음식점-족발/보쌈전문","60"
"20140219","수","00","음식점-중국음식","117"
"20140219","수","00","치킨","527"
"20140219","수","00","피자","25"
"20140220","목","00","음식점-족발/보쌈전문","73"
"20140220","목","00","음식점-중국음식","152"
"20140220","목","00","치킨","882"
"20140220","목","00","피자","57"
"20140221","금","00","음식점-족발/보쌈전문","77"
"20140221","금","00","음식점-중국음식","145"
"20140221","금","00","치킨","909"
"20140221","금","00","피자","38"
"20140222","토","00","음식점-족발/보쌈전문","79"
"20140222","토","00","음식점-중국음식","155"
"20140222","토","00","치킨","1033"
"20140222","토","00","피자","44"
"20140223","일","00","음식점-족발/보쌈전문","98"
"20140223","일","00","음식점-중국음식","141"
"20140223","일","00","치킨","1049"
"20140223","일","00","피자","47"
"20140224","월","00","음식점-족발/보쌈전문","51"
"20140224","월","00","음식점-중국음식","153"
"20140224","월","00","치킨","545"
"20140224","월","00","피자","26"
"20140225","화","00","음식점-족발/보쌈전문","54"
"20140225","화","00","음식점-중국음식","125"
"20140225","화","00","치킨","586"
"20140225","화","00","피자","30"
"20140226","수","00","음식점-족발/보쌈전문","41"
"20140226","수","00","음식점-중국음식","130"
"20140226","수","00","치킨","593"
"20140226","수","00","피자","27"
"20140227","목","00","음식점-족발/보쌈전문","52"
"20140227","목","00","음식점-중국음식","149"
"20140227","목","00","치킨","580"
"20140227","목","00","피자","21"
"20140228","금","00","음식점-족발/보쌈전문","54"
"20140228","금","00","음식점-중국음식","139"
"20140228","금","00","치킨","683"
"20140228","금","00","피자","38"
"20140201","토","01","음식점-족발/보쌈전문","10"
"20140201","토","01","음식점-중국음식","18"
"20140201","토","01","치킨","122"
"20140201","토","01","피자","8"
"20140202","일","01","음식점-족발/보쌈전문","33"
"20140202","일","01","음식점-중국음식","82"
"20140202","일","01","치킨","204"
"20140202","일","01","피자","20"
"20140203","월","01","음식점-족발/보쌈전문","24"
"20140203","월","01","음식점-중국음식","113"
"20140203","월","01","치킨","133"
"20140203","월","01","피자","14"
"20140204","화","01","음식점-족발/보쌈전문","24"
"20140204","화","01","음식점-중국음식","118"
"20140204","화","01","치킨","166"
"20140204","화","01","피자","13"
"20140205","수","01","음식점-족발/보쌈전문","33"
"20140205","수","01","음식점-중국음식","89"
"20140205","수","01","치킨","145"
"20140205","수","01","피자","18"
"20140206","목","01","음식점-족발/보쌈전문","35"
"20140206","목","01","음식점-중국음식","122"
"20140206","목","01","치킨","177"
"20140206","목","01","피자","9"
"20140207","금","01","음식점-족발/보쌈전문","39"
"20140207","금","01","음식점-중국음식","121"
"20140207","금","01","치킨","157"
"20140207","금","01","피자","20"
"20140208","토","01","음식점-족발/보쌈전문","45"
"20140208","토","01","음식점-중국음식","144"
"20140208","토","01","치킨","316"
"20140208","토","01","피자","23"
"20140209","일","01","음식점-족발/보쌈전문","48"
"20140209","일","01","음식점-중국음식","155"
"20140209","일","01","치킨","380"
"20140209","일","01","피자","37"
"20140210","월","01","음식점-족발/보쌈전문","30"
"20140210","월","01","음식점-중국음식","132"
"20140210","월","01","치킨","174"
"20140210","월","01","피자","9"
"20140211","화","01","음식점-족발/보쌈전문","26"
"20140211","화","01","음식점-중국음식","134"
"20140211","화","01","치킨","181"
"20140211","화","01","피자","21"
"20140212","수","01","음식점-족발/보쌈전문","30"
"20140212","수","01","음식점-중국음식","120"
"20140212","수","01","치킨","177"
"20140212","수","01","피자","13"
"20140213","목","01","음식점-족발/보쌈전문","25"
"20140213","목","01","음식점-중국음식","105"
"20140213","목","01","치킨","208"
"20140213","목","01","피자","15"
"20140214","금","01","음식점-족발/보쌈전문","32"
"20140214","금","01","음식점-중국음식","101"
"20140214","금","01","치킨","170"
"20140214","금","01","피자","9"
"20140215","토","01","음식점-족발/보쌈전문","45"
"20140215","토","01","음식점-중국음식","118"
"20140215","토","01","치킨","299"
"20140215","토","01","피자","25"
"20140216","일","01","음식점-족발/보쌈전문","44"
"20140216","일","01","음식점-중국음식","139"
"20140216","일","01","치킨","284"
"20140216","일","01","피자","16"
"20140217","월","01","음식점-족발/보쌈전문","21"
"20140217","월","01","음식점-중국음식","102"
"20140217","월","01","치킨","186"
"20140217","월","01","피자","10"
"20140218","화","01","음식점-족발/보쌈전문","33"
"20140218","화","01","음식점-중국음식","111"
"20140218","화","01","치킨","173"
"20140218","화","01","피자","16"
"20140219","수","01","음식점-족발/보쌈전문","35"
"20140219","수","01","음식점-중국음식","95"
"20140219","수","01","치킨","197"
"20140219","수","01","피자","13"
"20140220","목","01","음식점-족발/보쌈전문","30"
"20140220","목","01","음식점-중국음식","111"
"20140220","목","01","치킨","311"
"20140220","목","01","피자","21"
"20140221","금","01","음식점-족발/보쌈전문","46"
"20140221","금","01","음식점-중국음식","121"
"20140221","금","01","치킨","302"
"20140221","금","01","피자","20"
"20140222","토","01","음식점-족발/보쌈전문","43"
"20140222","토","01","음식점-중국음식","130"
"20140222","토","01","치킨","395"
"20140222","토","01","피자","17"
"20140223","일","01","음식점-족발/보쌈전문","56"
"20140223","일","01","음식점-중국음식","118"
"20140223","일","01","치킨","339"
"20140223","일","01","피자","22"
"20140224","월","01","음식점-족발/보쌈전문","27"
"20140224","월","01","음식점-중국음식","105"
"20140224","월","01","치킨","177"
"20140224","월","01","피자","17"
"20140225","화","01","음식점-족발/보쌈전문","29"
"20140225","화","01","음식점-중국음식","109"
"20140225","화","01","치킨","201"
"20140225","화","01","피자","9"
"20140226","수","01","음식점-족발/보쌈전문","38"
"20140226","수","01","음식점-중국음식","122"
"20140226","수","01","치킨","204"
"20140226","수","01","피자","15"
"20140227","목","01","음식점-족발/보쌈전문","31"
"20140227","목","01","음식점-중국음식","118"
"20140227","목","01","치킨","200"
"20140227","목","01","피자","7"
"20140228","금","01","음식점-족발/보쌈전문","43"
"20140228","금","01","음식점-중국음식","109"
"20140228","금","01","치킨","223"
"20140228","금","01","피자","12"
"20140201","토","02","음식점-중국음식","12"
"20140201","토","02","치킨","35"
"20140201","토","02","피자","7"
"20140202","일","02","음식점-족발/보쌈전문","12"
"20140202","일","02","음식점-중국음식","76"
"20140202","일","02","치킨","76"
"20140202","일","02","피자","9"
"20140203","월","02","음식점-중국음식","95"
"20140203","월","02","치킨","31"
"20140203","월","02","피자","7"
"20140204","화","02","음식점-족발/보쌈전문","11"
"20140204","화","02","음식점-중국음식","83"
"20140204","화","02","치킨","42"
"20140204","화","02","피자","14"
"20140205","수","02","음식점-족발/보쌈전문","14"
"20140205","수","02","음식점-중국음식","95"
"20140205","수","02","치킨","49"
"20140205","수","02","피자","10"
"20140206","목","02","음식점-족발/보쌈전문","16"
"20140206","목","02","음식점-중국음식","86"
"20140206","목","02","치킨","46"
"20140206","목","02","피자","10"
"20140207","금","02","음식점-족발/보쌈전문","6"
"20140207","금","02","음식점-중국음식","87"
"20140207","금","02","치킨","70"
"20140207","금","02","피자","14"
"20140208","토","02","음식점-족발/보쌈전문","21"
"20140208","토","02","음식점-중국음식","96"
"20140208","토","02","치킨","88"
"20140208","토","02","피자","10"
"20140209","일","02","음식점-족발/보쌈전문","25"
"20140209","일","02","음식점-중국음식","132"
"20140209","일","02","치킨","99"
"20140209","일","02","피자","23"
"20140210","월","02","음식점-족발/보쌈전문","22"
"20140210","월","02","음식점-중국음식","118"
"20140210","월","02","치킨","60"
"20140210","월","02","피자","12"
"20140211","화","02","음식점-족발/보쌈전문","15"
"20140211","화","02","음식점-중국음식","100"
"20140211","화","02","치킨","64"
"20140211","화","02","피자","13"
"20140212","수","02","음식점-족발/보쌈전문","16"
"20140212","수","02","음식점-중국음식","115"
"20140212","수","02","치킨","82"
"20140212","수","02","피자","12"
"20140213","목","02","음식점-족발/보쌈전문","16"
"20140213","목","02","음식점-중국음식","106"
"20140213","목","02","치킨","57"
"20140213","목","02","피자","7"
"20140214","금","02","음식점-족발/보쌈전문","13"
"20140214","금","02","음식점-중국음식","100"
"20140214","금","02","치킨","68"
"20140214","금","02","피자","8"
"20140215","토","02","음식점-족발/보쌈전문","37"
"20140215","토","02","음식점-중국음식","129"
"20140215","토","02","치킨","88"
"20140215","토","02","피자","9"
"20140216","일","02","음식점-족발/보쌈전문","23"
"20140216","일","02","음식점-중국음식","116"
"20140216","일","02","치킨","101"
"20140216","일","02","피자","15"
"20140217","월","02","음식점-족발/보쌈전문","18"
"20140217","월","02","음식점-중국음식","78"
"20140217","월","02","치킨","44"
"20140217","월","02","피자","5"
"20140218","화","02","음식점-족발/보쌈전문","21"
"20140218","화","02","음식점-중국음식","108"
"20140218","화","02","치킨","63"
"20140218","화","02","피자","7"
"20140219","수","02","음식점-족발/보쌈전문","18"
"20140219","수","02","음식점-중국음식","113"
"20140219","수","02","치킨","83"
"20140219","수","02","피자","6"
"20140220","목","02","음식점-족발/보쌈전문","17"
"20140220","목","02","음식점-중국음식","108"
"20140220","목","02","치킨","90"
"20140220","목","02","피자","15"
"20140221","금","02","음식점-족발/보쌈전문","25"
"20140221","금","02","음식점-중국음식","101"
"20140221","금","02","치킨","123"
"20140221","금","02","피자","10"
"20140222","토","02","음식점-족발/보쌈전문","28"
"20140222","토","02","음식점-중국음식","119"
"20140222","토","02","치킨","120"
"20140222","토","02","피자","14"
"20140223","일","02","음식점-족발/보쌈전문","28"
"20140223","일","02","음식점-중국음식","96"
"20140223","일","02","치킨","111"
"20140223","일","02","피자","16"
"20140224","월","02","음식점-족발/보쌈전문","13"
"20140224","월","02","음식점-중국음식","87"
"20140224","월","02","치킨","69"
"20140224","월","02","피자","12"
"20140225","화","02","음식점-족발/보쌈전문","14"
"20140225","화","02","음식점-중국음식","117"
"20140225","화","02","치킨","60"
"20140225","화","02","피자","6"
"20140226","수","02","음식점-족발/보쌈전문","13"
"20140226","수","02","음식점-중국음식","100"
"20140226","수","02","치킨","61"
"20140226","수","02","피자","6"
"20140227","목","02","음식점-족발/보쌈전문","18"
"20140227","목","02","음식점-중국음식","124"
"20140227","목","02","치킨","68"
"20140227","목","02","피자","16"
"20140228","금","02","음식점-족발/보쌈전문","17"
"20140228","금","02","음식점-중국음식","102"
"20140228","금","02","치킨","91"
"20140228","금","02","피자","9"
"20140201","토","03","치킨","16"
"20140202","일","03","음식점-족발/보쌈전문","12"
"20140202","일","03","음식점-중국음식","67"
"20140202","일","03","치킨","40"
"20140202","일","03","피자","5"
"20140203","월","03","음식점-중국음식","79"
"20140203","월","03","치킨","16"
"20140204","화","03","음식점-족발/보쌈전문","5"
"20140204","화","03","음식점-중국음식","81"
"20140204","화","03","치킨","19"
"20140204","화","03","피자","10"
"20140205","수","03","음식점-족발/보쌈전문","8"
"20140205","수","03","음식점-중국음식","82"
"20140205","수","03","치킨","32"
"20140205","수","03","피자","10"
"20140206","목","03","음식점-족발/보쌈전문","11"
"20140206","목","03","음식점-중국음식","90"
"20140206","목","03","치킨","19"
"20140206","목","03","피자","8"
"20140207","금","03","음식점-족발/보쌈전문","9"
"20140207","금","03","음식점-중국음식","92"
"20140207","금","03","치킨","28"
"20140207","금","03","피자","7"
"20140208","토","03","음식점-족발/보쌈전문","11"
"20140208","토","03","음식점-중국음식","107"
"20140208","토","03","치킨","32"
"20140208","토","03","피자","8"
"20140209","일","03","음식점-족발/보쌈전문","17"
"20140209","일","03","음식점-중국음식","86"
"20140209","일","03","치킨","49"
"20140209","일","03","피자","6"
"20140210","월","03","음식점-중국음식","101"
"20140210","월","03","치킨","24"
"20140210","월","03","피자","6"
"20140211","화","03","음식점-족발/보쌈전문","8"
"20140211","화","03","음식점-중국음식","68"
"20140211","화","03","치킨","17"
"20140211","화","03","피자","9"
"20140212","수","03","음식점-족발/보쌈전문","11"
"20140212","수","03","음식점-중국음식","83"
"20140212","수","03","치킨","31"
"20140212","수","03","피자","10"
"20140213","목","03","음식점-족발/보쌈전문","13"
"20140213","목","03","음식점-중국음식","87"
"20140213","목","03","치킨","28"
"20140213","목","03","피자","6"
"20140214","금","03","음식점-족발/보쌈전문","8"
"20140214","금","03","음식점-중국음식","89"
"20140214","금","03","치킨","33"
"20140215","토","03","음식점-족발/보쌈전문","15"
"20140215","토","03","음식점-중국음식","98"
"20140215","토","03","치킨","37"
"20140215","토","03","피자","9"
"20140216","일","03","음식점-족발/보쌈전문","6"
"20140216","일","03","음식점-중국음식","96"
"20140216","일","03","치킨","36"
"20140217","월","03","음식점-족발/보쌈전문","9"
"20140217","월","03","음식점-중국음식","69"
"20140217","월","03","치킨","13"
"20140217","월","03","피자","7"
"20140218","화","03","음식점-족발/보쌈전문","13"
"20140218","화","03","음식점-중국음식","69"
"20140218","화","03","치킨","20"
"20140218","화","03","피자","7"
"20140219","수","03","음식점-족발/보쌈전문","14"
"20140219","수","03","음식점-중국음식","102"
"20140219","수","03","치킨","23"
"20140219","수","03","피자","9"
"20140220","목","03","음식점-족발/보쌈전문","9"
"20140220","목","03","음식점-중국음식","92"
"20140220","목","03","치킨","37"
"20140220","목","03","피자","9"
"20140221","금","03","음식점-족발/보쌈전문","22"
"20140221","금","03","음식점-중국음식","92"
"20140221","금","03","치킨","37"
"20140221","금","03","피자","8"
"20140222","토","03","음식점-족발/보쌈전문","17"
"20140222","토","03","음식점-중국음식","108"
"20140222","토","03","치킨","54"
"20140222","토","03","피자","13"
"20140223","일","03","음식점-족발/보쌈전문","8"
"20140223","일","03","음식점-중국음식","111"
"20140223","일","03","치킨","36"
"20140223","일","03","피자","12"
"20140224","월","03","음식점-중국음식","61"
"20140224","월","03","치킨","30"
"20140224","월","03","피자","6"
"20140225","화","03","음식점-중국음식","83"
"20140225","화","03","치킨","41"
"20140226","수","03","음식점-족발/보쌈전문","11"
"20140226","수","03","음식점-중국음식","73"
"20140226","수","03","치킨","33"
"20140226","수","03","피자","7"
"20140227","목","03","음식점-족발/보쌈전문","11"
"20140227","목","03","음식점-중국음식","73"
"20140227","목","03","치킨","22"
"20140228","금","03","음식점-족발/보쌈전문","7"
"20140228","금","03","음식점-중국음식","83"
"20140228","금","03","치킨","24"
"20140201","토","04","음식점-중국음식","6"
"20140202","일","04","음식점-중국음식","40"
"20140202","일","04","치킨","19"
"20140203","월","04","음식점-중국음식","58"
"20140204","화","04","음식점-중국음식","61"
"20140204","화","04","치킨","10"
"20140204","화","04","피자","9"
"20140205","수","04","음식점-족발/보쌈전문","10"
"20140205","수","04","음식점-중국음식","73"
"20140205","수","04","치킨","12"
"20140206","목","04","음식점-족발/보쌈전문","7"
"20140206","목","04","음식점-중국음식","80"
"20140206","목","04","치킨","20"
"20140206","목","04","피자","10"
"20140207","금","04","음식점-중국음식","67"
"20140207","금","04","치킨","9"
"20140207","금","04","피자","6"
"20140208","토","04","음식점-족발/보쌈전문","8"
"20140208","토","04","음식점-중국음식","84"
"20140208","토","04","치킨","25"
"20140209","일","04","음식점-중국음식","75"
"20140209","일","04","치킨","14"
"20140209","일","04","피자","6"
"20140210","월","04","음식점-중국음식","57"
"20140210","월","04","치킨","15"
"20140211","화","04","음식점-족발/보쌈전문","5"
"20140211","화","04","음식점-중국음식","77"
"20140211","화","04","치킨","10"
"20140211","화","04","피자","13"
"20140212","수","04","음식점-중국음식","62"
"20140212","수","04","치킨","11"
"20140213","목","04","음식점-중국음식","70"
"20140213","목","04","치킨","22"
"20140214","금","04","음식점-족발/보쌈전문","9"
"20140214","금","04","음식점-중국음식","63"
"20140214","금","04","치킨","17"
"20140215","토","04","음식점-족발/보쌈전문","5"
"20140215","토","04","음식점-중국음식","106"
"20140215","토","04","치킨","25"
"20140216","일","04","음식점-중국음식","68"
"20140216","일","04","치킨","15"
"20140217","월","04","음식점-중국음식","64"
"20140217","월","04","치킨","18"
"20140218","화","04","음식점-족발/보쌈전문","7"
"20140218","화","04","음식점-중국음식","59"
"20140218","화","04","치킨","27"
"20140219","수","04","음식점-족발/보쌈전문","7"
"20140219","수","04","음식점-중국음식","78"
"20140219","수","04","치킨","20"
"20140220","목","04","음식점-중국음식","48"
"20140220","목","04","치킨","17"
"20140221","금","04","음식점-족발/보쌈전문","8"
"20140221","금","04","음식점-중국음식","72"
"20140221","금","04","치킨","19"
"20140221","금","04","피자","6"
"20140222","토","04","음식점-족발/보쌈전문","11"
"20140222","토","04","음식점-중국음식","90"
"20140222","토","04","치킨","26"
"20140222","토","04","피자","5"
"20140223","일","04","음식점-족발/보쌈전문","6"
"20140223","일","04","음식점-중국음식","78"
"20140223","일","04","치킨","19"
"20140223","일","04","피자","6"
"20140224","월","04","음식점-중국음식","67"
"20140224","월","04","치킨","18"
"20140225","화","04","음식점-중국음식","52"
"20140225","화","04","치킨","19"
"20140226","수","04","음식점-중국음식","72"
"20140226","수","04","치킨","21"
"20140227","목","04","음식점-족발/보쌈전문","9"
"20140227","목","04","음식점-중국음식","66"
"20140227","목","04","치킨","13"
"20140228","금","04","음식점-중국음식","83"
"20140228","금","04","치킨","19"
"20140201","토","05","음식점-중국음식","11"
"20140202","일","05","음식점-중국음식","34"
"20140203","월","05","음식점-중국음식","36"
"20140204","화","05","음식점-족발/보쌈전문","5"
"20140204","화","05","음식점-중국음식","73"
"20140204","화","05","치킨","8"
"20140205","수","05","음식점-중국음식","53"
"20140205","수","05","치킨","10"
"20140206","목","05","음식점-중국음식","49"
"20140206","목","05","치킨","5"
"20140207","금","05","음식점-족발/보쌈전문","5"
"20140207","금","05","음식점-중국음식","48"
"20140207","금","05","치킨","5"
"20140208","토","05","음식점-족발/보쌈전문","6"
"20140208","토","05","음식점-중국음식","73"
"20140208","토","05","치킨","10"
"20140209","일","05","음식점-중국음식","66"
"20140209","일","05","치킨","10"
"20140210","월","05","음식점-중국음식","55"
"20140211","화","05","음식점-족발/보쌈전문","7"
"20140211","화","05","음식점-중국음식","63"
"20140211","화","05","치킨","9"
"20140212","수","05","음식점-족발/보쌈전문","5"
"20140212","수","05","음식점-중국음식","71"
"20140212","수","05","치킨","9"
"20140213","목","05","음식점-중국음식","57"
"20140213","목","05","치킨","8"
"20140214","금","05","음식점-족발/보쌈전문","6"
"20140214","금","05","음식점-중국음식","47"
"20140214","금","05","치킨","8"
"20140215","토","05","음식점-족발/보쌈전문","6"
"20140215","토","05","음식점-중국음식","73"
"20140215","토","05","치킨","12"
"20140215","토","05","피자","5"
"20140216","일","05","음식점-중국음식","61"
"20140216","일","05","치킨","6"
"20140217","월","05","음식점-중국음식","38"
"20140217","월","05","치킨","10"
"20140218","화","05","음식점-중국음식","68"
"20140218","화","05","치킨","13"
"20140218","화","05","피자","5"
"20140219","수","05","음식점-중국음식","61"
"20140219","수","05","치킨","9"
"20140220","목","05","음식점-중국음식","62"
"20140220","목","05","치킨","6"
"20140221","금","05","음식점-족발/보쌈전문","5"
"20140221","금","05","음식점-중국음식","64"
"20140221","금","05","치킨","9"
"20140222","토","05","음식점-중국음식","72"
"20140222","토","05","치킨","17"
"20140223","일","05","음식점-중국음식","67"
"20140223","일","05","치킨","6"
"20140223","일","05","피자","7"
"20140224","월","05","음식점-중국음식","46"
"20140224","월","05","치킨","5"
"20140225","화","05","음식점-중국음식","57"
"20140225","화","05","치킨","6"
"20140226","수","05","음식점-족발/보쌈전문","6"
"20140226","수","05","음식점-중국음식","54"
"20140226","수","05","치킨","6"
"20140227","목","05","음식점-족발/보쌈전문","7"
"20140227","목","05","음식점-중국음식","46"
"20140227","목","05","치킨","13"
"20140228","금","05","음식점-족발/보쌈전문","6"
"20140228","금","05","음식점-중국음식","56"
"20140228","금","05","치킨","10"
"20140201","토","06","음식점-중국음식","7"
"20140202","일","06","음식점-중국음식","26"
"20140203","월","06","음식점-중국음식","42"
"20140204","화","06","음식점-족발/보쌈전문","8"
"20140204","화","06","음식점-중국음식","44"
"20140205","수","06","음식점-족발/보쌈전문","8"
"20140205","수","06","음식점-중국음식","46"
"20140206","목","06","음식점-족발/보쌈전문","8"
"20140206","목","06","음식점-중국음식","51"
"20140206","목","06","치킨","5"
"20140207","금","06","음식점-족발/보쌈전문","5"
"20140207","금","06","음식점-중국음식","42"
"20140208","토","06","음식점-족발/보쌈전문","9"
"20140208","토","06","음식점-중국음식","80"
"20140208","토","06","치킨","8"
"20140208","토","06","피자","7"
"20140209","일","06","음식점-중국음식","56"
"20140210","월","06","음식점-족발/보쌈전문","7"
"20140210","월","06","음식점-중국음식","54"
"20140211","화","06","음식점-중국음식","42"
"20140211","화","06","치킨","5"
"20140212","수","06","음식점-족발/보쌈전문","9"
"20140212","수","06","음식점-중국음식","51"
"20140213","목","06","음식점-족발/보쌈전문","6"
"20140213","목","06","음식점-중국음식","59"
"20140214","금","06","음식점-족발/보쌈전문","6"
"20140214","금","06","음식점-중국음식","50"
"20140214","금","06","치킨","7"
"20140215","토","06","음식점-족발/보쌈전문","9"
"20140215","토","06","음식점-중국음식","76"
"20140215","토","06","치킨","6"
"20140216","일","06","음식점-중국음식","47"
"20140217","월","06","음식점-족발/보쌈전문","7"
"20140217","월","06","음식점-중국음식","41"
"20140217","월","06","치킨","7"
"20140218","화","06","음식점-중국음식","49"
"20140219","수","06","음식점-족발/보쌈전문","6"
"20140219","수","06","음식점-중국음식","62"
"20140220","목","06","음식점-족발/보쌈전문","10"
"20140220","목","06","음식점-중국음식","55"
"20140221","금","06","음식점-족발/보쌈전문","10"
"20140221","금","06","음식점-중국음식","49"
"20140222","토","06","음식점-중국음식","71"
"20140222","토","06","치킨","11"
"20140222","토","06","피자","7"
"20140223","일","06","음식점-중국음식","56"
"20140224","월","06","음식점-족발/보쌈전문","10"
"20140224","월","06","음식점-중국음식","33"
"20140225","화","06","음식점-족발/보쌈전문","5"
"20140225","화","06","음식점-중국음식","49"
"20140225","화","06","치킨","6"
"20140226","수","06","음식점-족발/보쌈전문","8"
"20140226","수","06","음식점-중국음식","42"
"20140227","목","06","음식점-족발/보쌈전문","8"
"20140227","목","06","음식점-중국음식","48"
"20140228","금","06","음식점-족발/보쌈전문","7"
"20140228","금","06","음식점-중국음식","45"
"20140228","금","06","치킨","9"
"20140228","금","06","피자","5"
"20140201","토","07","음식점-중국음식","12"
"20140202","일","07","음식점-중국음식","41"
"20140203","월","07","음식점-족발/보쌈전문","7"
"20140203","월","07","음식점-중국음식","39"
"20140204","화","07","음식점-족발/보쌈전문","7"
"20140204","화","07","음식점-중국음식","39"
"20140205","수","07","음식점-중국음식","44"
"20140206","목","07","음식점-족발/보쌈전문","6"
"20140206","목","07","음식점-중국음식","38"
"20140207","금","07","음식점-족발/보쌈전문","6"
"20140207","금","07","음식점-중국음식","46"
"20140207","금","07","치킨","5"
"20140208","토","07","음식점-족발/보쌈전문","5"
"20140208","토","07","음식점-중국음식","62"
"20140208","토","07","치킨","5"
"20140209","일","07","음식점-중국음식","57"
"20140210","월","07","음식점-족발/보쌈전문","6"
"20140210","월","07","음식점-중국음식","42"
"20140211","화","07","음식점-족발/보쌈전문","10"
"20140211","화","07","음식점-중국음식","37"
"20140212","수","07","음식점-중국음식","52"
"20140213","목","07","음식점-족발/보쌈전문","8"
"20140213","목","07","음식점-중국음식","45"
"20140213","목","07","치킨","10"
"20140214","금","07","음식점-족발/보쌈전문","7"
"20140214","금","07","음식점-중국음식","47"
"20140215","토","07","음식점-족발/보쌈전문","5"
"20140215","토","07","음식점-중국음식","59"
"20140215","토","07","치킨","5"
"20140216","일","07","음식점-중국음식","52"
"20140217","월","07","음식점-족발/보쌈전문","6"
"20140217","월","07","음식점-중국음식","46"
"20140218","화","07","음식점-족발/보쌈전문","9"
"20140218","화","07","음식점-중국음식","43"
"20140219","수","07","음식점-족발/보쌈전문","6"
"20140219","수","07","음식점-중국음식","37"
"20140220","목","07","음식점-족발/보쌈전문","5"
"20140220","목","07","음식점-중국음식","41"
"20140220","목","07","치킨","5"
"20140221","금","07","음식점-족발/보쌈전문","7"
"20140221","금","07","음식점-중국음식","53"
"20140222","토","07","음식점-족발/보쌈전문","6"
"20140222","토","07","음식점-중국음식","67"
"20140222","토","07","치킨","5"
"20140223","일","07","음식점-족발/보쌈전문","5"
"20140223","일","07","음식점-중국음식","54"
"20140224","월","07","음식점-족발/보쌈전문","10"
"20140224","월","07","음식점-중국음식","35"
"20140224","월","07","치킨","5"
"20140225","화","07","음식점-족발/보쌈전문","7"
"20140225","화","07","음식점-중국음식","40"
"20140225","화","07","치킨","6"
"20140226","수","07","음식점-족발/보쌈전문","11"
"20140226","수","07","음식점-중국음식","27"
"20140227","목","07","음식점-족발/보쌈전문","8"
"20140227","목","07","음식점-중국음식","39"
"20140227","목","07","치킨","5"
"20140228","금","07","음식점-족발/보쌈전문","9"
"20140228","금","07","음식점-중국음식","34"
"20140201","토","08","음식점-중국음식","27"
"20140202","일","08","음식점-중국음식","56"
"20140203","월","08","음식점-족발/보쌈전문","8"
"20140203","월","08","음식점-중국음식","55"
"20140204","화","08","음식점-족발/보쌈전문","5"
"20140204","화","08","음식점-중국음식","57"
"20140205","수","08","음식점-족발/보쌈전문","6"
"20140205","수","08","음식점-중국음식","61"
"20140206","목","08","음식점-족발/보쌈전문","7"
"20140206","목","08","음식점-중국음식","56"
